date,amount,close,code,high,low,open,turnoverratio,volume
2018-01-29 14:30,,6.03,300345,6.04,5.99,6.0,,3997.0
2018-01-29 15:00,,6.01,300345,6.04,6.0,6.03,,3597.0
2018-01-30 10:00,,6.02,300345,6.05,5.96,6.0,,5577.0
2018-01-30 10:30,,6.02,300345,6.03,6.01,6.02,,2242.0
2018-01-30 11:00,,6.0,300345,6.02,6.0,6.02,,2307.0
2018-01-30 11:30,,5.99,300345,6.0,5.97,6.0,,3190.0
2018-01-30 13:30,,5.99,300345,6.0,5.98,5.99,,1618.0
2018-01-30 14:00,,6.0,300345,6.0,5.98,5.99,,1940.0
2018-01-30 14:30,,6.02,300345,6.02,5.99,6.0,,2681.0
2018-01-30 15:00,,6.03,300345,6.04,6.0,6.02,,5649.0
2018-01-31 10:00,,5.43,300345,5.7,5.43,5.7,,47126.0
2018-01-31 10:30,,5.44,300345,5.49,5.43,5.43,,17380.0
2018-01-31 11:00,,5.43,300345,5.45,5.43,5.44,,9901.0
2018-01-31 11:30,,5.43,300345,5.44,5.43,5.43,,5762.0
2018-01-31 13:30,,5.43,300345,5.44,5.43,5.43,,4840.0
2018-01-31 14:00,,5.43,300345,5.43,5.43,5.43,,772.0
2018-01-31 14:30,,5.43,300345,5.43,5.43,5.43,,1071.0
2018-01-31 15:00,,5.43,300345,5.43,5.43,5.43,,3596.0
2018-02-01 10:00,,5.11,300345,5.29,5.11,5.2,,21640.0
2018-02-01 10:30,,4.98,300345,5.11,4.91,5.11,,30897.0
2018-02-01 11:00,,4.93,300345,5.0,4.93,4.98,,12077.0
2018-02-01 11:30,,4.93,300345,4.95,4.89,4.93,,20211.0
2018-02-01 13:30,,4.92,300345,4.93,4.89,4.93,,10674.0
2018-02-01 14:00,,4.92,300345,4.97,4.9,4.92,,5275.0
2018-02-01 14:30,,4.89,300345,4.92,4.89,4.92,,5731.0
2018-02-01 15:00,,4.89,300345,4.89,4.89,4.89,,3670.0
2018-02-02 10:00,,4.79,300345,4.84,4.58,4.81,,25725.0
2018-02-02 10:30,,4.8,300345,4.85,4.75,4.79,,8265.0
2018-02-02 11:00,,4.81,300345,4.83,4.78,4.8,,3655.0
2018-02-02 11:30,,4.76,300345,4.81,4.74,4.81,,3494.0
2018-02-02 13:30,,4.78,300345,4.78,4.74,4.76,,2115.0
2018-02-02 14:00,,4.73,300345,4.78,4.72,4.78,,5239.0
2018-02-02 14:30,,4.76,300345,4.78,4.72,4.73,,7122.0
2018-02-02 15:00,,4.75,300345,4.77,4.67,4.76,,23965.0
2018-02-05 10:00,,4.71,300345,4.72,4.6,4.68,,9301.0
2018-02-05 10:30,,4.74,300345,4.79,4.69,4.71,,5835.0
2018-02-05 11:00,,4.78,300345,4.8,4.74,4.74,,5137.0
2018-02-05 11:30,,4.77,300345,4.83,4.77,4.78,,4044.0
2018-02-05 13:30,,4.79,300345,4.82,4.77,4.77,,2389.0
