date,amount,close,code,high,low,open,turnoverratio,volume
2018-01-29 14:30,,5.96,698,5.99,5.95,5.97,,3160.0
2018-01-29 15:00,,5.95,698,5.97,5.92,5.96,,7142.0
2018-01-30 10:00,,5.96,698,5.98,5.93,5.94,,8400.0
2018-01-30 10:30,,5.98,698,6.01,5.94,5.96,,6982.0
2018-01-30 11:00,,5.97,698,5.99,5.97,5.98,,3317.0
2018-01-30 11:30,,5.97,698,5.98,5.96,5.97,,2373.0
2018-01-30 13:30,,5.97,698,5.98,5.95,5.97,,4959.0
2018-01-30 14:00,,5.96,698,5.98,5.96,5.97,,1837.0
2018-01-30 14:30,,5.95,698,5.97,5.94,5.96,,6416.0
2018-01-30 15:00,,5.96,698,5.96,5.94,5.95,,4234.0
2018-01-31 10:00,,5.94,698,5.97,5.93,5.95,,8362.0
2018-01-31 10:30,,5.91,698,5.96,5.91,5.94,,6476.0
2018-01-31 11:00,,5.9,698,5.92,5.88,5.91,,7335.0
2018-01-31 11:30,,5.91,698,5.91,5.89,5.9,,3706.0
2018-01-31 13:30,,5.88,698,5.91,5.88,5.91,,4673.0
2018-01-31 14:00,,5.83,698,5.89,5.83,5.88,,9569.0
2018-01-31 14:30,,5.85,698,5.88,5.82,5.83,,7219.0
2018-01-31 15:00,,5.85,698,5.87,5.83,5.85,,6092.0
2018-02-01 10:00,,5.84,698,5.87,5.83,5.85,,6717.0
2018-02-01 10:30,,5.79,698,5.84,5.79,5.84,,8211.0
2018-02-01 11:00,,5.72,698,5.8,5.72,5.79,,10830.0
2018-02-01 11:30,,5.67,698,5.74,5.67,5.72,,9085.0
2018-02-01 13:30,,5.64,698,5.68,5.62,5.67,,10422.0
2018-02-01 14:00,,5.67,698,5.68,5.64,5.64,,7995.0
2018-02-01 14:30,,5.62,698,5.73,5.62,5.65,,7405.0
2018-02-01 15:00,,5.59,698,5.63,5.58,5.62,,9803.0
2018-02-02 10:00,,5.59,698,5.59,5.52,5.59,,9799.0
2018-02-02 10:30,,5.62,698,5.62,5.59,5.59,,4299.0
2018-02-02 11:00,,5.61,698,5.63,5.58,5.62,,3705.0
2018-02-02 11:30,,5.56,698,5.61,5.55,5.61,,4568.0
2018-02-02 13:30,,5.52,698,5.59,5.52,5.56,,8468.0
2018-02-02 14:00,,5.49,698,5.54,5.49,5.52,,7579.0
2018-02-02 14:30,,5.55,698,5.55,5.48,5.49,,7728.0
2018-02-02 15:00,,5.54,698,5.56,5.53,5.55,,4389.0
