date,open,close,high,low,volume,code
2018-04-13 14:40,18.16,18.16,18.16,18.16,6.0,600265
2018-04-13 14:45,18.16,18.1,18.17,18.1,88.0,600265
2018-04-13 14:50,18.1,18.1,18.1,18.1,0.0,600265
2018-04-13 14:55,18.1,18.03,18.1,18.03,275.0,600265
2018-04-13 15:00,18.03,18.16,18.16,18.03,5.0,600265
2018-04-16 09:35,17.96,17.98,17.98,17.96,82.0,600265
2018-04-16 09:40,17.98,18.21,18.4,17.98,56.0,600265
2018-04-16 09:45,18.21,18.27,18.27,18.21,31.0,600265
2018-04-16 09:50,18.27,18.27,18.27,18.27,0.0,600265
2018-04-16 10:00,18.06,18.06,18.06,18.06,3.0,600265
2018-04-16 10:05,18.06,18.23,18.23,18.06,1.0,600265
2018-04-16 10:10,18.23,18.25,18.25,18.23,2.0,600265
2018-04-16 10:15,18.25,18.23,18.25,18.23,53.0,600265
2018-04-16 10:20,18.23,18.23,18.23,18.23,22.0,600265
2018-04-16 10:25,18.23,18.23,18.23,18.23,5.0,600265
2018-04-16 10:30,18.23,18.23,18.23,18.23,0.0,600265
2018-04-16 10:40,18.23,18.23,18.23,18.22,37.0,600265
2018-04-16 10:45,18.23,18.23,18.23,18.23,10.0,600265
2018-04-16 10:50,18.23,18.21,18.23,18.21,246.0,600265
2018-04-16 10:55,18.21,18.21,18.21,18.21,0.0,600265
2018-04-16 11:20,18.21,18.12,18.21,18.12,48.0,600265
2018-04-16 11:25,18.12,18.12,18.12,18.12,0.0,600265
2018-04-16 13:05,18.12,18.2,18.2,18.12,6.0,600265
2018-04-16 13:10,18.2,18.2,18.2,18.2,0.0,600265
2018-04-16 13:35,18.2,18.1,18.2,18.1,60.0,600265
2018-04-16 13:40,18.1,18.1,18.1,18.07,102.0,600265
2018-04-16 13:45,18.1,18.07,18.1,18.07,2.0,600265
2018-04-16 13:50,18.07,18.07,18.07,18.07,0.0,600265
2018-04-16 13:55,18.07,18.07,18.07,18.07,1.0,600265
2018-04-16 14:00,18.07,18.07,18.07,18.07,8.0,600265
2018-04-16 14:10,18.07,18.1,18.1,18.07,30.0,600265
2018-04-16 14:15,18.1,18.1,18.1,18.1,1.0,600265
2018-04-16 14:25,18.1,18.1,18.1,18.1,2.0,600265
2018-04-16 14:30,18.1,18.1,18.1,18.1,54.0,600265
2018-04-16 14:45,18.1,18.1,18.1,18.1,39.0,600265
2018-04-16 14:50,18.1,18.04,18.1,18.04,7.0,600265
2018-04-16 14:55,18.04,18.1,18.1,18.04,9.0,600265
2018-04-16 15:00,18.1,18.08,18.1,18.08,1.0,600265
2018-04-17 09:35,18.08,18.08,18.33,18.0,25.0,600265
2018-04-17 09:40,18.08,18.08,18.08,18.08,0.0,600265
2018-04-17 09:45,18.08,18.08,18.08,18.08,1.0,600265
2018-04-17 09:50,18.08,18.14,18.14,18.08,12.0,600265
2018-04-17 09:55,18.14,18.14,18.14,18.14,0.0,600265
2018-04-17 10:05,18.14,18.11,18.14,18.11,7.0,600265
2018-04-17 10:10,18.11,18.23,18.23,18.11,37.0,600265
2018-04-17 10:15,18.23,18.16,18.23,18.16,105.0,600265
2018-04-17 10:20,18.16,18.23,18.23,18.16,1.0,600265
2018-04-17 10:25,18.23,18.14,18.23,18.14,3.0,600265
2018-04-17 10:40,18.14,18.15,18.15,18.14,14.0,600265
2018-04-17 10:45,18.15,18.15,18.15,18.15,0.0,600265
2018-04-17 10:55,18.15,18.15,18.15,18.15,20.0,600265
2018-04-17 11:00,18.15,18.14,18.15,18.14,9.0,600265
2018-04-17 11:05,18.14,18.13,18.14,18.13,42.0,600265
2018-04-17 11:10,18.13,18.13,18.13,18.13,0.0,600265
2018-04-17 11:30,18.13,18.11,18.13,18.11,2.0,600265
2018-04-17 13:05,18.11,18.15,18.15,18.02,101.0,600265
2018-04-17 13:25,18.15,18.12,18.15,18.12,1.0,600265
2018-04-17 13:30,18.12,18.03,18.12,18.03,135.0,600265
