date,open,close,high,low,volume,code
2017-04-10 14:55,6.43,6.42,6.44,6.42,2457.0,600806
2017-04-10 15:00,6.42,6.42,6.43,6.41,3252.0,600806
2017-04-11 09:35,6.43,6.4,6.43,6.38,4814.0,600806
2017-04-11 09:40,6.4,6.46,6.46,6.38,3469.0,600806
2017-04-11 09:45,6.46,6.43,6.46,6.43,2661.0,600806
2017-04-11 09:50,6.43,6.45,6.45,6.43,1167.0,600806
2017-04-11 09:55,6.45,6.42,6.45,6.41,1403.0,600806
2017-04-11 10:00,6.42,6.44,6.44,6.41,1584.0,600806
2017-04-11 10:05,6.43,6.42,6.44,6.42,1084.0,600806
2017-04-11 10:10,6.43,6.43,6.44,6.43,780.0,600806
2017-04-11 10:15,6.43,6.44,6.44,6.42,1326.0,600806
2017-04-11 10:20,6.44,6.43,6.44,6.42,695.0,600806
2017-04-11 10:25,6.43,6.42,6.43,6.41,1644.0,600806
2017-04-11 10:30,6.42,6.41,6.43,6.41,1664.0,600806
2017-04-11 10:35,6.41,6.4,6.42,6.39,2424.0,600806
2017-04-11 10:40,6.4,6.38,6.41,6.38,833.0,600806
2017-04-11 10:45,6.38,6.38,6.39,6.36,3811.0,600806
2017-04-11 10:50,6.38,6.35,6.38,6.34,3740.0,600806
2017-04-11 10:55,6.35,6.32,6.35,6.31,4079.0,600806
2017-04-11 11:00,6.32,6.3,6.32,6.27,7038.0,600806
2017-04-11 11:05,6.3,6.3,6.3,6.27,2715.0,600806
2017-04-11 11:10,6.3,6.3,6.33,6.28,3033.0,600806
2017-04-11 11:15,6.3,6.3,6.32,6.28,2278.0,600806
2017-04-11 11:20,6.3,6.3,6.31,6.29,1777.0,600806
2017-04-11 11:25,6.3,6.29,6.3,6.27,2855.0,600806
2017-04-11 11:30,6.29,6.28,6.29,6.26,2076.0,600806
2017-04-11 13:05,6.28,6.27,6.29,6.25,4461.0,600806
2017-04-11 13:10,6.27,6.27,6.27,6.24,3790.0,600806
2017-04-11 13:15,6.27,6.32,6.32,6.26,2820.0,600806
