date,open,close,high,low,volume,amount,turnoverratio,code
2019-09-05 09:35,6.68,7.35,7.35,6.68,16.0,{},0.3556,002961
2019-09-05 09:40,7.35,7.35,7.35,7.35,0.0,{},0.0000,002961
2019-09-05 09:45,7.35,7.35,7.35,7.35,0.0,{},0.0000,002961
2019-09-05 09:50,7.35,7.35,7.35,7.35,0.0,{},0.0000,002961
2019-09-05 09:55,7.35,7.35,7.35,7.35,0.0,{},0.0000,002961
2019-09-05 10:00,7.35,8.02,8.02,7.35,205.0,{},4.5556,002961
2019-09-05 10:05,8.02,8.02,8.02,8.02,53.0,{},1.1778,002961
2019-09-05 10:10,8.02,8.02,8.02,8.02,16.0,{},0.3556,002961
2019-09-05 10:15,8.02,8.02,8.02,8.02,11.0,{},0.2444,002961
2019-09-05 10:20,8.02,8.02,8.02,8.02,23.0,{},0.5111,002961
2019-09-05 10:25,8.02,8.02,8.02,8.02,38.0,{},0.8444,002961
2019-09-05 10:30,8.02,8.02,8.02,8.02,26.0,{},0.5778,002961
2019-09-05 10:35,8.02,8.02,8.02,8.02,12.0,{},0.2667,002961
2019-09-05 10:40,8.02,8.02,8.02,8.02,15.0,{},0.3333,002961
2019-09-05 10:45,8.02,8.02,8.02,8.02,10.0,{},0.2222,002961
2019-09-05 10:50,8.02,8.02,8.02,8.02,15.0,{},0.3333,002961
2019-09-05 10:55,8.02,8.02,8.02,8.02,15.0,{},0.3333,002961
2019-09-05 11:00,8.02,8.02,8.02,8.02,5.0,{},0.1111,002961
2019-09-05 11:05,8.02,8.02,8.02,8.02,0.0,{},0.0000,002961
2019-09-05 11:10,8.02,8.02,8.02,8.02,10.0,{},0.2222,002961
2019-09-05 11:15,8.02,8.02,8.02,8.02,15.0,{},0.3333,002961
2019-09-05 11:20,8.02,8.02,8.02,8.02,0.0,{},0.0000,002961
2019-09-05 11:25,8.02,8.02,8.02,8.02,5.0,{},0.1111,002961
2019-09-05 11:30,8.02,8.02,8.02,8.02,5.0,{},0.1111,002961
2019-09-05 13:05,8.02,8.02,8.02,8.02,24.0,{},0.5333,002961
