date,amount,close,code,high,low,open,turnoverratio,volume
2018-04-18 14:55,,7.92,600016,7.94,7.92,7.93,,5931.0
2018-04-18 15:00,,7.91,600016,7.93,7.91,7.92,,14169.0
2018-04-19 09:35,,7.96,600016,7.98,7.92,7.96,,20863.0
2018-04-19 09:40,,7.93,600016,7.97,7.93,7.96,,16715.0
2018-04-19 09:45,,7.94,600016,7.95,7.93,7.93,,10557.0
2018-04-19 09:50,,7.95,600016,7.96,7.93,7.95,,15132.0
2018-04-19 09:55,,7.93,600016,7.95,7.91,7.95,,19741.0
2018-04-19 10:00,,7.95,600016,7.96,7.93,7.94,,11411.0
2018-04-19 10:05,,7.95,600016,7.96,7.94,7.96,,11318.0
2018-04-19 10:10,,7.95,600016,7.95,7.94,7.94,,6284.0
2018-04-19 10:15,,7.94,600016,7.96,7.93,7.95,,4453.0
2018-04-19 10:20,,7.94,600016,7.95,7.93,7.94,,5748.0
2018-04-19 10:25,,7.94,600016,7.96,7.94,7.94,,5942.0
2018-04-19 10:30,,7.96,600016,7.96,7.94,7.94,,4374.0
2018-04-19 10:35,,7.94,600016,7.96,7.94,7.96,,8102.0
2018-04-19 10:40,,7.96,600016,7.96,7.93,7.94,,10033.0
2018-04-19 10:45,,7.96,600016,7.96,7.94,7.95,,8133.0
2018-04-19 10:50,,7.96,600016,7.97,7.95,7.95,,11901.0
2018-04-19 10:55,,7.96,600016,7.96,7.95,7.96,,6008.0
2018-04-19 11:00,,7.94,600016,7.96,7.94,7.95,,5255.0
2018-04-19 11:05,,7.94,600016,7.95,7.93,7.94,,2641.0
2018-04-19 11:10,,7.93,600016,7.95,7.93,7.94,,2747.0
2018-04-19 11:15,,7.93,600016,7.95,7.93,7.94,,4889.0
2018-04-19 11:20,,7.94,600016,7.94,7.92,7.93,,8173.0
2018-04-19 11:25,,7.93,600016,7.94,7.93,7.93,,2923.0
2018-04-19 11:30,,7.95,600016,7.95,7.93,7.93,,5064.0
2018-04-19 13:05,,7.95,600016,7.95,7.93,7.95,,8070.0
2018-04-19 13:10,,7.94,600016,7.95,7.94,7.94,,9077.0
2018-04-19 13:15,,7.96,600016,7.96,7.94,7.94,,7318.0
2018-04-19 13:20,,7.95,600016,7.96,7.94,7.96,,2828.0
2018-04-19 13:25,,7.94,600016,7.96,7.94,7.95,,2976.0
2018-04-19 13:30,,7.95,600016,7.95,7.94,7.94,,3594.0
2018-04-19 13:35,,7.94,600016,7.95,7.94,7.94,,2941.0
2018-04-19 13:40,,7.93,600016,7.95,7.93,7.94,,9032.0
2018-04-19 13:45,,7.94,600016,7.95,7.93,7.94,,8906.0
2018-04-19 13:50,,7.93,600016,7.94,7.92,7.93,,5205.0
2018-04-19 13:55,,7.93,600016,7.94,7.92,7.93,,5846.0
