date,open,close,high,low,volume,code
2018-04-18 14:55,6.37,6.38,6.38,6.36,3549.0,600722
2018-04-18 15:00,6.38,6.41,6.42,6.38,6361.0,600722
2018-04-19 09:35,6.41,6.4,6.41,6.36,1154.0,600722
2018-04-19 09:40,6.4,6.41,6.43,6.4,854.0,600722
2018-04-19 09:45,6.41,6.4,6.41,6.39,910.0,600722
2018-04-19 09:50,6.4,6.43,6.45,6.4,1130.0,600722
2018-04-19 09:55,6.43,6.43,6.44,6.43,586.0,600722
2018-04-19 10:00,6.43,6.44,6.44,6.43,1190.0,600722
2018-04-19 10:05,6.43,6.42,6.44,6.42,745.0,600722
2018-04-19 10:10,6.42,6.4,6.42,6.38,1249.0,600722
2018-04-19 10:15,6.4,6.41,6.41,6.38,464.0,600722
2018-04-19 10:20,6.41,6.39,6.41,6.39,209.0,600722
2018-04-19 10:25,6.39,6.39,6.41,6.38,502.0,600722
2018-04-19 10:30,6.39,6.4,6.41,6.39,251.0,600722
2018-04-19 10:35,6.4,6.42,6.42,6.39,1140.0,600722
2018-04-19 10:40,6.42,6.43,6.43,6.41,1202.0,600722
2018-04-19 10:45,6.42,6.43,6.43,6.42,858.0,600722
2018-04-19 10:50,6.43,6.48,6.48,6.42,4173.0,600722
2018-04-19 10:55,6.48,6.45,6.48,6.44,783.0,600722
2018-04-19 11:00,6.44,6.44,6.45,6.43,626.0,600722
2018-04-19 11:05,6.45,6.44,6.45,6.43,632.0,600722
2018-04-19 11:10,6.44,6.44,6.45,6.43,222.0,600722
2018-04-19 11:15,6.44,6.41,6.44,6.41,1125.0,600722
2018-04-19 11:20,6.41,6.4,6.42,6.4,1067.0,600722
2018-04-19 11:25,6.4,6.41,6.42,6.4,930.0,600722
2018-04-19 11:30,6.41,6.4,6.42,6.4,1026.0,600722
2018-04-19 13:05,6.4,6.45,6.45,6.4,1245.0,600722
2018-04-19 13:10,6.45,6.43,6.45,6.42,323.0,600722
2018-04-19 13:15,6.43,6.45,6.47,6.43,1072.0,600722
2018-04-19 13:20,6.47,6.48,6.49,6.46,3642.0,600722
2018-04-19 13:25,6.48,6.46,6.48,6.46,1068.0,600722
2018-04-19 13:30,6.46,6.44,6.47,6.44,969.0,600722
2018-04-19 13:35,6.44,6.45,6.45,6.44,375.0,600722
2018-04-19 13:40,6.45,6.44,6.45,6.44,820.0,600722
2018-04-19 13:45,6.44,6.42,6.44,6.42,819.0,600722
2018-04-19 13:50,6.42,6.43,6.43,6.42,486.0,600722
2018-04-19 13:55,6.43,6.44,6.45,6.42,601.0,600722
2018-04-19 14:00,6.44,6.44,6.46,6.44,1410.0,600722
2018-04-19 14:05,6.44,6.44,6.45,6.44,501.0,600722
2018-04-19 14:10,6.44,6.46,6.46,6.44,1625.0,600722
2018-04-19 14:15,6.46,6.41,6.46,6.41,4340.0,600722
2018-04-19 14:20,6.41,6.4,6.42,6.38,2027.0,600722
2018-04-19 14:25,6.4,6.38,6.4,6.38,2252.0,600722
2018-04-19 14:30,6.38,6.37,6.39,6.37,1613.0,600722
2018-04-19 14:35,6.37,6.38,6.39,6.36,1144.0,600722
2018-04-19 14:40,6.38,6.38,6.39,6.37,345.0,600722
2018-04-19 14:45,6.38,6.39,6.4,6.38,2533.0,600722
2018-04-19 14:50,6.39,6.36,6.39,6.35,4325.0,600722
2018-04-19 14:55,6.36,6.37,6.38,6.35,2449.0,600722
2018-04-19 15:00,6.37,6.37,6.38,6.36,1855.0,600722
2018-04-20 09:35,6.32,6.34,6.35,6.29,3216.0,600722
2018-04-20 09:40,6.34,6.33,6.35,6.32,1240.0,600722
2018-04-20 09:45,6.33,6.33,6.35,6.3,1730.0,600722
2018-04-20 09:50,6.33,6.35,6.35,6.31,2803.0,600722
2018-04-20 09:55,6.35,6.34,6.38,6.34,1986.0,600722
2018-04-20 10:00,6.34,6.36,6.36,6.34,586.0,600722
2018-04-20 10:05,6.36,6.35,6.36,6.34,1398.0,600722
2018-04-20 10:10,6.35,6.37,6.37,6.35,732.0,600722
2018-04-20 10:15,6.37,6.36,6.37,6.36,812.0,600722
2018-04-20 10:20,6.37,6.37,6.37,6.35,1128.0,600722
2018-04-20 10:25,6.37,6.34,6.37,6.34,1080.0,600722
2018-04-20 10:30,6.34,6.35,6.37,6.34,530.0,600722
2018-04-20 10:35,6.35,6.33,6.36,6.32,1077.0,600722
2018-04-20 10:40,6.33,6.34,6.36,6.32,479.0,600722
2018-04-20 10:45,6.34,6.33,6.34,6.32,1419.0,600722
2018-04-20 10:50,6.33,6.33,6.33,6.32,755.0,600722
2018-04-20 10:55,6.33,6.3,6.33,6.3,1733.0,600722
2018-04-20 11:00,6.3,6.31,6.32,6.3,1123.0,600722
2018-04-20 11:05,6.31,6.29,6.31,6.27,1910.0,600722
2018-04-20 11:10,6.29,6.27,6.29,6.26,1664.0,600722
2018-04-20 11:15,6.27,6.29,6.3,6.26,414.0,600722
2018-04-20 11:20,6.29,6.28,6.29,6.28,432.0,600722
2018-04-20 11:25,6.28,6.28,6.29,6.28,492.0,600722
2018-04-20 11:30,6.28,6.25,6.29,6.25,1041.0,600722
2018-04-20 13:05,6.25,6.28,6.29,6.23,1671.0,600722
2018-04-20 13:10,6.28,6.26,6.28,6.25,240.0,600722
2018-04-20 13:15,6.26,6.25,6.26,6.23,1808.0,600722
2018-04-20 13:20,6.25,6.25,6.28,6.25,824.0,600722
2018-04-20 13:25,6.25,6.26,6.28,6.25,1875.0,600722
2018-04-20 13:30,6.26,6.26,6.26,6.24,1037.0,600722
2018-04-20 13:35,6.26,6.24,6.26,6.23,1663.0,600722
2018-04-20 13:40,6.24,6.23,6.25,6.22,2287.0,600722
2018-04-20 13:45,6.23,6.23,6.26,6.21,2302.0,600722
