date,open,close,high,low,volume,code
2018-04-17 14:55,2.26,2.24,2.26,2.24,5010.0,600408
2018-04-17 15:00,2.24,2.25,2.26,2.24,4114.0,600408
2018-04-18 09:35,2.27,2.27,2.28,2.26,3006.0,600408
2018-04-18 09:40,2.27,2.25,2.27,2.25,2994.0,600408
2018-04-18 09:45,2.25,2.26,2.26,2.25,1589.0,600408
2018-04-18 09:50,2.25,2.23,2.26,2.23,4762.0,600408
2018-04-18 09:55,2.23,2.23,2.23,2.21,3613.0,600408
2018-04-18 10:00,2.23,2.23,2.24,2.22,2097.0,600408
2018-04-18 10:05,2.23,2.23,2.24,2.22,3406.0,600408
2018-04-18 10:10,2.23,2.23,2.24,2.22,3734.0,600408
2018-04-18 10:15,2.23,2.21,2.23,2.21,3262.0,600408
2018-04-18 10:20,2.21,2.22,2.22,2.21,3838.0,600408
2018-04-18 10:25,2.22,2.22,2.22,2.21,920.0,600408
2018-04-18 10:30,2.22,2.2,2.22,2.2,3218.0,600408
2018-04-18 10:35,2.2,2.19,2.21,2.18,7146.0,600408
2018-04-18 10:40,2.19,2.19,2.2,2.19,1392.0,600408
2018-04-18 10:45,2.19,2.18,2.2,2.18,4887.0,600408
2018-04-18 10:50,2.18,2.2,2.2,2.18,889.0,600408
2018-04-18 10:55,2.2,2.21,2.21,2.2,2977.0,600408
2018-04-18 11:00,2.21,2.24,2.24,2.2,5277.0,600408
2018-04-18 11:05,2.24,2.23,2.25,2.22,673.0,600408
2018-04-18 11:10,2.23,2.23,2.23,2.21,2203.0,600408
2018-04-18 11:15,2.23,2.21,2.23,2.21,928.0,600408
2018-04-18 11:20,2.21,2.22,2.22,2.2,945.0,600408
2018-04-18 11:25,2.22,2.21,2.22,2.21,190.0,600408
2018-04-18 11:30,2.21,2.21,2.22,2.21,237.0,600408
2018-04-18 13:05,2.21,2.22,2.22,2.21,177.0,600408
2018-04-18 13:10,2.22,2.23,2.23,2.22,706.0,600408
2018-04-18 13:15,2.23,2.23,2.23,2.22,141.0,600408
2018-04-18 13:20,2.23,2.25,2.26,2.23,6242.0,600408
2018-04-18 13:25,2.25,2.24,2.25,2.23,613.0,600408
2018-04-18 13:30,2.24,2.24,2.24,2.23,428.0,600408
2018-04-18 13:35,2.24,2.25,2.25,2.24,205.0,600408
2018-04-18 13:40,2.25,2.25,2.25,2.24,2525.0,600408
2018-04-18 13:45,2.25,2.24,2.25,2.24,999.0,600408
2018-04-18 13:50,2.24,2.25,2.25,2.24,1074.0,600408
2018-04-18 13:55,2.24,2.24,2.25,2.24,644.0,600408
2018-04-18 14:00,2.24,2.24,2.25,2.23,884.0,600408
2018-04-18 14:05,2.24,2.24,2.24,2.24,423.0,600408
2018-04-18 14:10,2.24,2.24,2.25,2.24,781.0,600408
2018-04-18 14:15,2.24,2.24,2.24,2.24,1645.0,600408
2018-04-18 14:20,2.24,2.23,2.24,2.23,441.0,600408
2018-04-18 14:25,2.23,2.24,2.24,2.23,198.0,600408
2018-04-18 14:30,2.24,2.23,2.24,2.23,1698.0,600408
2018-04-18 14:35,2.23,2.24,2.24,2.23,889.0,600408
2018-04-18 14:40,2.24,2.24,2.25,2.23,1165.0,600408
2018-04-18 14:45,2.24,2.25,2.25,2.24,817.0,600408
2018-04-18 14:50,2.25,2.24,2.25,2.24,961.0,600408
2018-04-18 14:55,2.24,2.24,2.25,2.23,3116.0,600408
2018-04-18 15:00,2.23,2.24,2.25,2.23,1759.0,600408
2018-04-19 09:35,2.22,2.23,2.23,2.22,2110.0,600408
2018-04-19 09:40,2.23,2.23,2.23,2.22,1784.0,600408
2018-04-19 09:45,2.23,2.21,2.23,2.21,5052.0,600408
2018-04-19 09:50,2.22,2.22,2.22,2.21,1610.0,600408
2018-04-19 09:55,2.22,2.21,2.22,2.2,6708.0,600408
2018-04-19 10:00,2.21,2.21,2.22,2.2,5326.0,600408
2018-04-19 10:05,2.21,2.21,2.22,2.21,2608.0,600408
2018-04-19 10:10,2.21,2.21,2.21,2.2,2449.0,600408
2018-04-19 10:15,2.21,2.22,2.22,2.21,858.0,600408
2018-04-19 10:20,2.22,2.21,2.22,2.2,1441.0,600408
2018-04-19 10:25,2.21,2.21,2.22,2.21,1634.0,600408
2018-04-19 10:30,2.21,2.21,2.22,2.2,3041.0,600408
2018-04-19 10:35,2.21,2.21,2.22,2.21,874.0,600408
2018-04-19 10:40,2.21,2.21,2.22,2.21,331.0,600408
2018-04-19 10:45,2.21,2.22,2.22,2.21,968.0,600408
2018-04-19 10:50,2.22,2.22,2.22,2.21,713.0,600408
2018-04-19 10:55,2.22,2.21,2.22,2.21,2859.0,600408
2018-04-19 11:00,2.21,2.21,2.22,2.21,693.0,600408
2018-04-19 11:05,2.22,2.22,2.22,2.21,2323.0,600408
2018-04-19 11:10,2.22,2.22,2.23,2.22,1162.0,600408
2018-04-19 11:15,2.22,2.22,2.23,2.22,220.0,600408
2018-04-19 11:20,2.23,2.23,2.23,2.22,433.0,600408
2018-04-19 11:25,2.23,2.23,2.23,2.21,4017.0,600408
2018-04-19 11:30,2.23,2.22,2.23,2.21,1817.0,600408
2018-04-19 13:05,2.21,2.22,2.22,2.21,3424.0,600408
2018-04-19 13:10,2.22,2.22,2.22,2.21,888.0,600408
2018-04-19 13:15,2.22,2.22,2.22,2.21,1138.0,600408
2018-04-19 13:20,2.22,2.23,2.23,2.22,2888.0,600408
2018-04-19 13:25,2.23,2.23,2.24,2.22,1671.0,600408
2018-04-19 13:30,2.23,2.24,2.24,2.23,233.0,600408
2018-04-19 13:35,2.24,2.23,2.24,2.22,3311.0,600408
2018-04-19 13:40,2.23,2.23,2.24,2.23,238.0,600408
2018-04-19 13:45,2.23,2.23,2.23,2.22,375.0,600408
2018-04-19 13:50,2.23,2.23,2.23,2.22,614.0,600408
2018-04-19 13:55,2.23,2.23,2.24,2.22,3756.0,600408
2018-04-19 14:00,2.23,2.24,2.24,2.23,2299.0,600408
2018-04-19 14:05,2.24,2.24,2.25,2.23,3479.0,600408
2018-04-19 14:10,2.24,2.24,2.24,2.23,975.0,600408
2018-04-19 14:15,2.24,2.23,2.24,2.23,919.0,600408
2018-04-19 14:20,2.23,2.23,2.24,2.23,2044.0,600408
2018-04-19 14:25,2.23,2.23,2.24,2.23,333.0,600408
2018-04-19 14:30,2.23,2.24,2.24,2.23,304.0,600408
2018-04-19 14:35,2.24,2.23,2.24,2.22,2450.0,600408
2018-04-19 14:40,2.23,2.21,2.23,2.21,2130.0,600408
2018-04-19 14:45,2.21,2.22,2.23,2.21,1546.0,600408
2018-04-19 14:50,2.22,2.23,2.23,2.22,1605.0,600408
2018-04-19 14:55,2.23,2.23,2.23,2.22,2434.0,600408
2018-04-19 15:00,2.23,2.22,2.23,2.2,8080.0,600408
2018-04-20 09:35,2.21,2.19,2.21,2.18,6237.0,600408
2018-04-20 09:40,2.19,2.17,2.19,2.15,14186.0,600408
2018-04-20 09:45,2.17,2.16,2.17,2.14,12672.0,600408
2018-04-20 09:50,2.16,2.16,2.16,2.14,6771.0,600408
2018-04-20 09:55,2.16,2.17,2.17,2.15,6669.0,600408
2018-04-20 10:00,2.17,2.18,2.18,2.16,1660.0,600408
2018-04-20 10:05,2.18,2.17,2.18,2.17,2078.0,600408
2018-04-20 10:10,2.17,2.18,2.18,2.17,305.0,600408
2018-04-20 10:15,2.18,2.18,2.18,2.17,1357.0,600408
2018-04-20 10:20,2.18,2.18,2.18,2.17,287.0,600408
2018-04-20 10:25,2.17,2.17,2.18,2.16,2467.0,600408
2018-04-20 10:30,2.17,2.16,2.17,2.16,488.0,600408
2018-04-20 10:35,2.17,2.17,2.17,2.16,1279.0,600408
2018-04-20 10:40,2.17,2.16,2.17,2.16,3153.0,600408
2018-04-20 10:45,2.16,2.18,2.18,2.16,4050.0,600408
2018-04-20 10:50,2.18,2.18,2.19,2.18,2209.0,600408
2018-04-20 10:55,2.18,2.17,2.18,2.17,382.0,600408
2018-04-20 11:00,2.17,2.17,2.18,2.17,547.0,600408
2018-04-20 11:05,2.17,2.17,2.18,2.17,529.0,600408
2018-04-20 11:10,2.17,2.17,2.18,2.17,155.0,600408
2018-04-20 11:15,2.17,2.17,2.18,2.17,1736.0,600408
2018-04-20 11:20,2.17,2.16,2.18,2.16,1232.0,600408
2018-04-20 11:25,2.16,2.17,2.17,2.16,744.0,600408
2018-04-20 11:30,2.17,2.16,2.17,2.16,4197.0,600408
2018-04-20 13:05,2.16,2.16,2.17,2.16,2326.0,600408
2018-04-20 13:10,2.16,2.16,2.17,2.16,1221.0,600408
2018-04-20 13:15,2.16,2.16,2.16,2.15,893.0,600408
2018-04-20 13:20,2.16,2.16,2.16,2.15,938.0,600408
2018-04-20 13:25,2.16,2.17,2.17,2.15,984.0,600408
2018-04-20 13:30,2.17,2.17,2.17,2.16,412.0,600408
2018-04-20 13:35,2.17,2.16,2.17,2.16,347.0,600408
2018-04-20 13:40,2.16,2.17,2.17,2.15,4963.0,600408
2018-04-20 13:45,2.17,2.16,2.17,2.16,1216.0,600408
2018-04-20 13:50,2.16,2.17,2.17,2.16,2573.0,600408
2018-04-20 13:55,2.17,2.16,2.17,2.16,588.0,600408
2018-04-20 14:00,2.16,2.17,2.17,2.16,873.0,600408
2018-04-20 14:05,2.17,2.16,2.17,2.16,2034.0,600408
2018-04-20 14:10,2.16,2.16,2.16,2.15,1377.0,600408
2018-04-20 14:15,2.16,2.16,2.17,2.15,1327.0,600408
2018-04-20 14:20,2.16,2.15,2.17,2.15,4262.0,600408
2018-04-20 14:25,2.15,2.15,2.16,2.15,895.0,600408
2018-04-20 14:30,2.15,2.16,2.16,2.15,761.0,600408
2018-04-20 14:35,2.16,2.1,2.16,2.1,15989.0,600408
2018-04-20 14:40,2.1,2.12,2.12,2.09,8342.0,600408
2018-04-20 14:45,2.12,2.12,2.12,2.11,3987.0,600408
2018-04-20 14:50,2.12,2.12,2.12,2.11,2863.0,600408
2018-04-20 14:55,2.12,2.12,2.12,2.11,4522.0,600408
2018-04-20 15:00,2.12,2.1,2.12,2.09,8886.0,600408
2018-04-24 09:35,2.01,2.01,2.04,2.0,60051.0,600408
2018-04-24 09:40,2.01,2.0,2.01,2.0,29816.0,600408
2018-04-24 09:45,2.0,2.0,2.01,2.0,20415.0,600408
2018-04-24 09:50,2.0,2.0,2.0,2.0,5984.0,600408
2018-04-24 09:55,2.0,2.0,2.0,2.0,503.0,600408
2018-04-24 10:00,2.0,2.0,2.0,2.0,882.0,600408
2018-04-24 10:05,2.0,2.0,2.0,2.0,2705.0,600408
2018-04-24 10:10,2.0,2.0,2.0,2.0,5558.0,600408
2018-04-24 10:15,2.0,2.0,2.0,2.0,164.0,600408
2018-04-24 10:20,2.0,2.0,2.0,2.0,130.0,600408
2018-04-24 10:25,2.0,2.0,2.0,2.0,271.0,600408
2018-04-24 10:30,2.0,2.0,2.0,2.0,1320.0,600408
2018-04-24 10:35,2.0,2.0,2.0,2.0,326.0,600408
2018-04-24 10:40,2.0,2.0,2.0,2.0,525.0,600408
2018-04-24 10:45,2.0,2.0,2.0,2.0,185.0,600408
2018-04-24 10:50,2.0,2.0,2.0,2.0,88.0,600408
2018-04-24 10:55,2.0,2.0,2.0,2.0,576.0,600408
2018-04-24 11:00,2.0,2.0,2.0,2.0,98.0,600408
2018-04-24 11:05,2.0,2.0,2.0,2.0,313.0,600408
2018-04-24 11:10,2.0,2.0,2.0,2.0,305.0,600408
2018-04-24 11:15,2.0,2.0,2.0,2.0,4811.0,600408
2018-04-24 11:20,2.0,2.0,2.0,2.0,922.0,600408
2018-04-24 11:25,2.0,2.0,2.0,2.0,43.0,600408
2018-04-24 11:30,2.0,2.0,2.0,2.0,123.0,600408
2018-04-24 13:05,2.0,2.0,2.0,2.0,1882.0,600408
2018-04-24 13:10,2.0,2.0,2.0,2.0,2645.0,600408
2018-04-24 13:15,2.0,2.0,2.0,2.0,732.0,600408
2018-04-24 13:20,2.0,2.0,2.0,2.0,1794.0,600408
2018-04-24 13:25,2.0,2.0,2.0,2.0,1116.0,600408
2018-04-24 13:30,2.0,2.0,2.0,2.0,170.0,600408
2018-04-24 13:35,2.0,2.0,2.0,2.0,110.0,600408
2018-04-24 13:40,2.0,2.0,2.0,2.0,27.0,600408
2018-04-24 13:45,2.0,2.0,2.0,2.0,8.0,600408
2018-04-24 13:50,2.0,2.0,2.0,2.0,539.0,600408
2018-04-24 13:55,2.0,2.0,2.0,2.0,60.0,600408
2018-04-24 14:00,2.0,2.0,2.0,2.0,520.0,600408
2018-04-24 14:05,2.0,2.0,2.0,2.0,16.0,600408
2018-04-24 14:10,2.0,2.0,2.0,2.0,17.0,600408
2018-04-24 14:15,2.0,2.0,2.0,2.0,9.0,600408
2018-04-24 14:20,2.0,2.0,2.0,2.0,53.0,600408
2018-04-24 14:25,2.0,2.0,2.0,2.0,11.0,600408
2018-04-24 14:30,2.0,2.0,2.0,2.0,45.0,600408
2018-04-24 14:35,2.0,2.0,2.0,2.0,37.0,600408
2018-04-24 14:40,2.0,2.0,2.0,2.0,602.0,600408
2018-04-24 14:45,2.0,2.0,2.0,2.0,390.0,600408
2018-04-24 14:50,2.0,2.0,2.0,2.0,748.0,600408
2018-04-24 14:55,2.0,2.0,2.0,2.0,338.0,600408
2018-04-24 15:00,2.0,2.0,2.0,2.0,505.0,600408
2018-04-25 09:35,1.95,1.93,1.98,1.93,36550.0,600408
2018-04-25 09:40,1.93,1.92,1.93,1.92,21326.0,600408
2018-04-25 09:45,1.92,1.92,1.92,1.91,21975.0,600408
2018-04-25 09:50,1.92,1.92,1.93,1.91,9951.0,600408
2018-04-25 09:55,1.92,1.92,1.93,1.91,6549.0,600408
2018-04-25 10:00,1.92,1.91,1.93,1.9,23840.0,600408
2018-04-25 10:05,1.91,1.9,1.91,1.9,10875.0,600408
2018-04-25 10:10,1.9,1.91,1.92,1.9,7496.0,600408
2018-04-25 10:15,1.91,1.92,1.93,1.91,4120.0,600408
2018-04-25 10:20,1.92,1.92,1.93,1.91,2975.0,600408
2018-04-25 10:25,1.92,1.91,1.92,1.91,1811.0,600408
2018-04-25 10:30,1.91,1.92,1.93,1.91,1823.0,600408
2018-04-25 10:35,1.92,1.92,1.93,1.92,1506.0,600408
2018-04-25 10:40,1.92,1.92,1.93,1.92,1181.0,600408
2018-04-25 10:45,1.92,1.92,1.93,1.92,853.0,600408
2018-04-25 10:50,1.92,1.92,1.93,1.92,1382.0,600408
2018-04-25 10:55,1.92,1.93,1.93,1.92,1345.0,600408
2018-04-25 11:00,1.93,1.92,1.93,1.92,2014.0,600408
