date,open,close,high,low,volume,code
2018-04-18 14:55,10.62,10.62,10.63,10.61,230.0,600228
2018-04-18 15:00,10.62,10.63,10.65,10.62,225.0,600228
2018-04-19 09:35,10.63,10.55,10.63,10.55,276.0,600228
2018-04-19 09:40,10.55,10.67,10.67,10.55,62.0,600228
2018-04-19 09:45,10.67,10.64,10.67,10.54,236.0,600228
2018-04-19 09:50,10.64,10.59,10.64,10.59,66.0,600228
2018-04-19 09:55,10.59,10.65,10.65,10.59,286.0,600228
2018-04-19 10:00,10.65,10.62,10.65,10.62,9.0,600228
2018-04-19 10:05,10.62,10.65,10.65,10.62,14.0,600228
2018-04-19 10:10,10.65,10.64,10.65,10.63,37.0,600228
2018-04-19 10:15,10.64,10.64,10.65,10.64,9.0,600228
2018-04-19 10:20,10.64,10.58,10.64,10.58,621.0,600228
2018-04-19 10:25,10.58,10.62,10.62,10.58,59.0,600228
2018-04-19 10:30,10.62,10.63,10.63,10.62,108.0,600228
2018-04-19 10:35,10.63,10.6,10.63,10.6,50.0,600228
2018-04-19 10:40,10.6,10.6,10.6,10.58,279.0,600228
2018-04-19 10:45,10.6,10.59,10.63,10.59,12.0,600228
2018-04-19 10:50,10.59,10.63,10.64,10.59,102.0,600228
2018-04-19 10:55,10.63,10.62,10.63,10.62,101.0,600228
2018-04-19 11:00,10.62,10.63,10.64,10.62,245.0,600228
2018-04-19 11:05,10.63,10.64,10.64,10.62,117.0,600228
2018-04-19 11:10,10.64,10.65,10.65,10.63,45.0,600228
2018-04-19 11:15,10.65,10.65,10.67,10.65,322.0,600228
2018-04-19 11:20,10.65,10.66,10.66,10.65,71.0,600228
2018-04-19 11:25,10.66,10.65,10.66,10.65,6.0,600228
2018-04-19 11:30,10.65,10.63,10.65,10.63,213.0,600228
2018-04-19 13:05,10.65,10.63,10.65,10.63,36.0,600228
2018-04-19 13:10,10.63,10.65,10.66,10.63,81.0,600228
2018-04-19 13:15,10.65,10.66,10.66,10.65,35.0,600228
2018-04-19 13:20,10.66,10.66,10.66,10.65,91.0,600228
2018-04-19 13:25,10.66,10.69,10.69,10.66,174.0,600228
2018-04-19 13:30,10.69,10.69,10.69,10.69,178.0,600228
2018-04-19 13:35,10.69,10.69,10.69,10.69,13.0,600228
2018-04-19 13:40,10.69,10.7,10.71,10.69,112.0,600228
2018-04-19 13:45,10.7,10.69,10.7,10.69,168.0,600228
2018-04-19 13:50,10.69,10.69,10.69,10.69,61.0,600228
2018-04-19 13:55,10.69,10.68,10.69,10.68,20.0,600228
