date,open,close,high,low,volume,amount,turnoverratio,code
2019-08-09 14:55,7.18,7.19,7.19,7.17,513.0,{},2.4903,002213
2019-08-09 15:00,7.19,7.2,7.21,7.19,412.0,{},2.0000,002213
2019-08-12 09:35,7.28,7.31,7.33,7.18,605.0,{},2.9369,002213
2019-08-12 09:40,7.31,7.28,7.33,7.27,374.0,{},1.8155,002213
2019-08-12 09:45,7.28,7.27,7.32,7.27,232.0,{},1.1262,002213
2019-08-12 09:50,7.27,7.26,7.29,7.26,150.0,{},0.7282,002213
2019-08-12 09:55,7.26,7.23,7.26,7.2,1500.0,{},7.2816,002213
2019-08-12 10:00,7.23,7.23,7.23,7.19,137.0,{},0.6650,002213
2019-08-12 10:05,7.23,7.2,7.23,7.2,56.0,{},0.2718,002213
2019-08-12 10:10,7.2,7.19,7.21,7.18,403.0,{},1.9563,002213
2019-08-12 10:15,7.19,7.18,7.19,7.16,130.0,{},0.6311,002213
2019-08-12 10:20,7.18,7.19,7.2,7.16,317.0,{},1.5388,002213
2019-08-12 10:25,7.19,7.21,7.22,7.16,306.0,{},1.4854,002213
2019-08-12 10:30,7.23,7.29,7.29,7.22,238.0,{},1.1553,002213
2019-08-12 10:35,7.29,7.26,7.29,7.21,177.0,{},0.8592,002213
2019-08-12 10:40,7.26,7.24,7.27,7.23,329.0,{},1.5971,002213
2019-08-12 10:45,7.24,7.24,7.26,7.21,431.0,{},2.0922,002213
2019-08-12 10:50,7.24,7.23,7.24,7.23,26.0,{},0.1262,002213
2019-08-12 10:55,7.23,7.26,7.27,7.23,281.0,{},1.3641,002213
2019-08-12 11:00,7.26,7.26,7.27,7.24,168.0,{},0.8155,002213
2019-08-12 11:05,7.26,7.29,7.29,7.24,377.0,{},1.8301,002213
2019-08-12 11:10,7.29,7.26,7.3,7.26,405.0,{},1.9660,002213
2019-08-12 11:15,7.26,7.27,7.29,7.26,80.0,{},0.3883,002213
2019-08-12 11:20,7.27,7.29,7.29,7.27,84.0,{},0.4078,002213
2019-08-12 11:25,7.29,7.29,7.29,7.28,40.0,{},0.1942,002213
2019-08-12 11:30,7.29,7.28,7.29,7.28,65.0,{},0.3155,002213
2019-08-12 13:05,7.28,7.31,7.32,7.28,496.0,{},2.4078,002213
2019-08-12 13:10,7.31,7.29,7.31,7.27,523.0,{},2.5388,002213
2019-08-12 13:15,7.29,7.26,7.29,7.26,184.0,{},0.8932,002213
2019-08-12 13:20,7.26,7.28,7.28,7.25,138.0,{},0.6699,002213
2019-08-12 13:25,7.28,7.27,7.28,7.25,162.0,{},0.7864,002213
2019-08-12 13:30,7.27,7.26,7.28,7.25,53.0,{},0.2573,002213
2019-08-12 13:35,7.26,7.26,7.27,7.25,170.0,{},0.8252,002213
2019-08-12 13:40,7.26,7.26,7.27,7.25,117.0,{},0.5680,002213
2019-08-12 13:45,7.26,7.26,7.27,7.25,113.0,{},0.5485,002213
2019-08-12 13:50,7.26,7.26,7.26,7.25,27.0,{},0.1311,002213
2019-08-12 13:55,7.26,7.25,7.26,7.24,94.0,{},0.4563,002213
2019-08-12 14:00,7.25,7.26,7.26,7.21,188.0,{},0.9126,002213
2019-08-12 14:05,7.26,7.25,7.26,7.23,256.0,{},1.2427,002213
