date,open,close,high,low,volume,amount,turnoverratio,code
2019-08-23 14:55,7.3,7.29,7.3,7.28,6876.0,{},3.1159,002075
2019-08-23 15:00,7.29,7.3,7.3,7.29,7918.0,{},3.5880,002075
2019-08-26 09:35,7.14,7.29,7.31,7.11,40628.0,{},18.4106,002075
2019-08-26 09:40,7.29,7.35,7.35,7.26,29443.0,{},13.3421,002075
2019-08-26 09:45,7.35,7.43,7.43,7.33,26345.0,{},11.9383,002075
2019-08-26 09:50,7.43,7.51,7.54,7.4,34149.0,{},15.4746,002075
2019-08-26 09:55,7.5,7.51,7.54,7.48,28949.0,{},13.1183,002075
2019-08-26 10:00,7.51,7.61,7.66,7.49,29733.0,{},13.4735,002075
2019-08-26 10:05,7.61,7.63,7.75,7.61,44763.0,{},20.2844,002075
2019-08-26 10:10,7.63,7.56,7.65,7.56,21618.0,{},9.7962,002075
2019-08-26 10:15,7.57,7.54,7.6,7.53,10332.0,{},4.6820,002075
2019-08-26 10:20,7.55,7.56,7.58,7.51,8848.0,{},4.0095,002075
2019-08-26 10:25,7.57,7.61,7.62,7.55,10950.0,{},4.9620,002075
2019-08-26 10:30,7.61,7.64,7.65,7.6,12619.0,{},5.7183,002075
2019-08-26 10:35,7.65,7.6,7.65,7.59,14270.0,{},6.4665,002075
2019-08-26 10:40,7.58,7.61,7.62,7.58,9255.0,{},4.1939,002075
2019-08-26 10:45,7.61,7.66,7.67,7.6,9437.0,{},4.2764,002075
2019-08-26 10:50,7.66,7.64,7.66,7.63,7223.0,{},3.2731,002075
2019-08-26 10:55,7.64,7.64,7.66,7.62,5340.0,{},2.4198,002075
2019-08-26 11:00,7.65,7.62,7.65,7.61,2286.0,{},1.0359,002075
2019-08-26 11:05,7.61,7.6,7.62,7.58,2503.0,{},1.1342,002075
2019-08-26 11:10,7.6,7.61,7.62,7.58,1805.0,{},0.8179,002075
2019-08-26 11:15,7.61,7.58,7.61,7.58,1321.0,{},0.5986,002075
2019-08-26 11:20,7.58,7.59,7.6,7.58,1855.0,{},0.8406,002075
2019-08-26 11:25,7.58,7.55,7.59,7.55,3310.0,{},1.4999,002075
2019-08-26 11:30,7.55,7.56,7.57,7.55,1728.0,{},0.7830,002075
2019-08-26 13:05,7.56,7.56,7.59,7.56,5157.0,{},2.3369,002075
2019-08-26 13:10,7.56,7.57,7.59,7.56,3452.0,{},1.5643,002075
2019-08-26 13:15,7.57,7.6,7.62,7.57,5068.0,{},2.2966,002075
2019-08-26 13:20,7.6,7.69,7.7,7.6,21919.0,{},9.9326,002075
2019-08-26 13:25,7.69,7.7,7.7,7.65,7286.0,{},3.3017,002075
2019-08-26 13:30,7.7,7.73,7.77,7.68,37028.0,{},16.7793,002075
2019-08-26 13:35,7.73,7.74,7.8,7.72,22487.0,{},10.1900,002075
2019-08-26 13:40,7.74,7.73,7.75,7.71,9030.0,{},4.0920,002075
2019-08-26 13:45,7.73,7.77,7.77,7.73,8537.0,{},3.8685,002075
2019-08-26 13:50,7.77,7.9,8.0,7.77,45787.0,{},20.7484,002075
2019-08-26 13:55,7.9,7.89,7.95,7.86,11472.0,{},5.1985,002075
2019-08-26 14:00,7.89,7.9,7.92,7.88,8962.0,{},4.0611,002075
2019-08-26 14:05,7.9,7.82,7.9,7.82,9885.0,{},4.4794,002075
2019-08-26 14:10,7.82,7.84,7.86,7.82,6973.0,{},3.1598,002075
2019-08-26 14:15,7.84,7.82,7.84,7.76,14104.0,{},6.3912,002075
2019-08-26 14:20,7.82,7.84,7.92,7.81,11752.0,{},5.3254,002075
2019-08-26 14:25,7.84,7.79,7.88,7.79,6999.0,{},3.1716,002075
2019-08-26 14:30,7.79,7.77,7.79,7.75,7482.0,{},3.3905,002075
2019-08-26 14:35,7.77,7.78,7.81,7.77,6168.0,{},2.7950,002075
2019-08-26 14:40,7.78,7.8,7.8,7.77,4897.0,{},2.2191,002075
2019-08-26 14:45,7.8,7.82,7.86,7.8,8830.0,{},4.0013,002075
2019-08-26 14:50,7.82,7.91,7.94,7.82,20963.0,{},9.4994,002075
2019-08-26 14:55,7.91,7.88,7.91,7.87,24826.0,{},11.2499,002075
2019-08-26 15:00,7.88,7.89,7.89,7.88,7288.0,{},3.3026,002075
2019-08-27 09:35,7.84,7.88,7.91,7.76,45431.0,{},20.5871,002075
2019-08-27 09:40,7.88,7.84,7.91,7.82,24440.0,{},11.0750,002075
2019-08-27 09:45,7.84,7.81,7.84,7.78,19192.0,{},8.6969,002075
2019-08-27 09:50,7.81,7.86,7.87,7.78,15755.0,{},7.1394,002075
2019-08-27 09:55,7.86,7.87,7.87,7.82,9917.0,{},4.4939,002075
2019-08-27 10:00,7.87,7.89,7.89,7.83,7356.0,{},3.3334,002075
2019-08-27 10:05,7.89,7.93,7.94,7.87,14741.0,{},6.6799,002075
2019-08-27 10:10,7.93,7.9,7.94,7.89,13093.0,{},5.9331,002075
2019-08-27 10:15,7.9,7.9,7.92,7.87,9237.0,{},4.1858,002075
2019-08-27 10:20,7.9,7.9,7.93,7.9,5939.0,{},2.6913,002075
2019-08-27 10:25,7.91,7.9,7.94,7.88,6195.0,{},2.8073,002075
2019-08-27 10:30,7.9,7.9,7.92,7.88,6297.0,{},2.8535,002075
2019-08-27 10:35,7.9,7.9,7.93,7.89,6587.0,{},2.9849,002075
2019-08-27 10:40,7.9,7.9,7.91,7.89,5437.0,{},2.4638,002075
2019-08-27 10:45,7.9,7.9,7.91,7.88,6910.0,{},3.1313,002075
2019-08-27 10:50,7.9,7.93,7.94,7.89,12139.0,{},5.5008,002075
2019-08-27 10:55,7.93,8.03,8.03,7.92,9510.0,{},4.3095,002075
2019-08-27 11:00,8.03,8.0,8.04,7.97,16620.0,{},7.5314,002075
2019-08-27 11:05,7.99,7.98,8.0,7.96,11808.0,{},5.3508,002075
2019-08-27 11:10,7.98,7.98,7.99,7.96,5089.0,{},2.3061,002075
