date,open,close,high,low,volume,amount,turnoverratio,code
2019-08-09 14:55,6.44,6.43,6.45,6.43,2110.0,{},1.8470,600123
2019-08-09 15:00,6.43,6.43,6.44,6.43,760.0,{},0.6653,600123
2019-08-12 09:35,6.44,6.46,6.46,6.43,2289.0,{},2.0037,600123
2019-08-12 09:40,6.46,6.43,6.46,6.42,3047.0,{},2.6672,600123
2019-08-12 09:45,6.43,6.41,6.44,6.41,2755.0,{},2.4116,600123
2019-08-12 09:50,6.42,6.42,6.42,6.41,1480.0,{},1.2955,600123
2019-08-12 09:55,6.42,6.42,6.42,6.41,1086.0,{},0.9506,600123
2019-08-12 10:00,6.42,6.42,6.43,6.41,691.0,{},0.6049,600123
2019-08-12 10:05,6.42,6.43,6.44,6.42,416.0,{},0.3641,600123
2019-08-12 10:10,6.43,6.46,6.46,6.43,2344.0,{},2.0518,600123
2019-08-12 10:15,6.46,6.45,6.46,6.44,675.0,{},0.5909,600123
2019-08-12 10:20,6.44,6.44,6.45,6.44,957.0,{},0.8377,600123
2019-08-12 10:25,6.44,6.44,6.44,6.43,3299.0,{},2.8878,600123
2019-08-12 10:30,6.44,6.47,6.48,6.44,3656.0,{},3.2003,600123
2019-08-12 10:35,6.47,6.47,6.48,6.46,2105.0,{},1.8426,600123
2019-08-12 10:40,6.47,6.48,6.48,6.47,376.0,{},0.3291,600123
2019-08-12 10:45,6.48,6.47,6.48,6.46,1605.0,{},1.4049,600123
2019-08-12 10:50,6.47,6.47,6.48,6.47,60.0,{},0.0525,600123
2019-08-12 10:55,6.47,6.48,6.48,6.47,437.0,{},0.3825,600123
2019-08-12 11:00,6.48,6.47,6.48,6.47,197.0,{},0.1724,600123
2019-08-12 11:05,6.47,6.47,6.48,6.47,216.0,{},0.1891,600123
2019-08-12 11:10,6.47,6.47,6.48,6.47,46.0,{},0.0403,600123
2019-08-12 11:15,6.47,6.47,6.48,6.46,1391.0,{},1.2176,600123
2019-08-12 11:20,6.47,6.46,6.47,6.46,82.0,{},0.0718,600123
2019-08-12 11:25,6.46,6.46,6.47,6.46,116.0,{},0.1015,600123
2019-08-12 11:30,6.46,6.46,6.47,6.46,285.0,{},0.2495,600123
2019-08-12 13:05,6.46,6.46,6.47,6.46,782.0,{},0.6845,600123
2019-08-12 13:10,6.46,6.45,6.46,6.45,1792.0,{},1.5686,600123
2019-08-12 13:15,6.45,6.46,6.46,6.44,1903.0,{},1.6658,600123
2019-08-12 13:20,6.46,6.46,6.47,6.46,1207.0,{},1.0565,600123
2019-08-12 13:25,6.46,6.47,6.47,6.46,1276.0,{},1.1169,600123
2019-08-12 13:30,6.47,6.48,6.48,6.47,373.0,{},0.3265,600123
2019-08-12 13:35,6.48,6.46,6.48,6.46,1157.0,{},1.0128,600123
2019-08-12 13:40,6.46,6.46,6.47,6.46,990.0,{},0.8666,600123
2019-08-12 13:45,6.46,6.46,6.47,6.45,804.0,{},0.7038,600123
2019-08-12 13:50,6.46,6.47,6.47,6.46,873.0,{},0.7642,600123
2019-08-12 13:55,6.47,6.47,6.48,6.47,622.0,{},0.5445,600123
2019-08-12 14:00,6.47,6.48,6.48,6.47,916.0,{},0.8018,600123
2019-08-12 14:05,6.48,6.47,6.48,6.47,1425.0,{},1.2474,600123
2019-08-12 14:10,6.47,6.48,6.48,6.47,498.0,{},0.4359,600123
2019-08-12 14:15,6.48,6.47,6.48,6.47,440.0,{},0.3852,600123
2019-08-12 14:20,6.47,6.47,6.48,6.47,333.0,{},0.2915,600123
2019-08-12 14:25,6.47,6.47,6.48,6.47,327.0,{},0.2862,600123
2019-08-12 14:30,6.47,6.48,6.48,6.47,550.0,{},0.4814,600123
2019-08-12 14:35,6.48,6.52,6.52,6.47,9470.0,{},8.2896,600123
2019-08-12 14:40,6.52,6.51,6.53,6.51,3162.0,{},2.7679,600123
2019-08-12 14:45,6.51,6.5,6.52,6.5,1481.0,{},1.2964,600123
2019-08-12 14:50,6.5,6.52,6.52,6.5,2326.0,{},2.0361,600123
2019-08-12 14:55,6.52,6.51,6.53,6.51,4441.0,{},3.8874,600123
2019-08-12 15:00,6.51,6.51,6.52,6.51,1036.0,{},0.9069,600123
2019-08-13 09:35,6.46,6.46,6.47,6.44,1940.0,{},1.6982,600123
2019-08-13 09:40,6.46,6.47,6.47,6.45,1148.0,{},1.0049,600123
2019-08-13 09:45,6.47,6.48,6.49,6.46,3672.0,{},3.2143,600123
2019-08-13 09:50,6.48,6.47,6.49,6.46,2872.0,{},2.5140,600123
2019-08-13 09:55,6.47,6.49,6.49,6.47,2011.0,{},1.7603,600123
2019-08-13 10:00,6.49,6.48,6.49,6.47,895.0,{},0.7834,600123
2019-08-13 10:05,6.48,6.46,6.49,6.46,832.0,{},0.7283,600123
2019-08-13 10:10,6.46,6.48,6.48,6.46,1143.0,{},1.0005,600123
2019-08-13 10:15,6.48,6.47,6.48,6.47,406.0,{},0.3554,600123
2019-08-13 10:20,6.47,6.46,6.47,6.46,429.0,{},0.3755,600123
2019-08-13 10:25,6.46,6.48,6.48,6.46,251.0,{},0.2197,600123
2019-08-13 10:30,6.48,6.47,6.48,6.47,602.0,{},0.5270,600123
2019-08-13 10:35,6.47,6.47,6.48,6.47,493.0,{},0.4315,600123
2019-08-13 10:40,6.47,6.46,6.48,6.46,402.0,{},0.3519,600123
2019-08-13 10:45,6.46,6.46,6.48,6.46,373.0,{},0.3265,600123
2019-08-13 10:50,6.46,6.47,6.48,6.46,318.0,{},0.2784,600123
2019-08-13 10:55,6.47,6.47,6.48,6.46,373.0,{},0.3265,600123
2019-08-13 11:00,6.47,6.46,6.47,6.46,1303.0,{},1.1406,600123
2019-08-13 11:05,6.46,6.46,6.46,6.45,125.0,{},0.1094,600123
2019-08-13 11:10,6.46,6.46,6.47,6.46,349.0,{},0.3055,600123
2019-08-13 11:15,6.46,6.46,6.47,6.46,337.0,{},0.2950,600123
2019-08-13 11:20,6.46,6.46,6.47,6.46,992.0,{},0.8683,600123
2019-08-13 11:25,6.46,6.47,6.47,6.46,103.0,{},0.0902,600123
2019-08-13 11:30,6.47,6.46,6.47,6.46,52.0,{},0.0455,600123
2019-08-13 13:05,6.47,6.46,6.47,6.46,289.0,{},0.2530,600123
2019-08-13 13:10,6.46,6.47,6.47,6.46,11.0,{},0.0096,600123
2019-08-13 13:15,6.47,6.46,6.47,6.45,1088.0,{},0.9524,600123
2019-08-13 13:20,6.46,6.46,6.47,6.46,295.0,{},0.2582,600123
2019-08-13 13:25,6.46,6.47,6.47,6.46,163.0,{},0.1427,600123
2019-08-13 13:30,6.47,6.47,6.47,6.46,1229.0,{},1.0758,600123
2019-08-13 13:35,6.47,6.47,6.48,6.47,178.0,{},0.1558,600123
2019-08-13 13:40,6.47,6.47,6.47,6.47,534.0,{},0.4674,600123
2019-08-13 13:45,6.47,6.47,6.48,6.47,80.0,{},0.0700,600123
2019-08-13 13:50,6.47,6.46,6.48,6.46,355.0,{},0.3107,600123
2019-08-13 13:55,6.46,6.46,6.47,6.46,426.0,{},0.3729,600123
2019-08-13 14:00,6.46,6.46,6.47,6.46,130.0,{},0.1138,600123
2019-08-13 14:05,6.46,6.47,6.47,6.45,598.0,{},0.5235,600123
2019-08-13 14:10,6.47,6.46,6.47,6.43,6373.0,{},5.5786,600123
2019-08-13 14:15,6.46,6.47,6.48,6.46,326.0,{},0.2854,600123
2019-08-13 14:20,6.47,6.46,6.47,6.46,1702.0,{},1.4898,600123
2019-08-13 14:25,6.46,6.45,6.46,6.45,412.0,{},0.3606,600123
2019-08-13 14:30,6.45,6.46,6.46,6.44,2056.0,{},1.7997,600123
2019-08-13 14:35,6.46,6.45,6.46,6.45,440.0,{},0.3852,600123
2019-08-13 14:40,6.45,6.44,6.46,6.44,1759.0,{},1.5397,600123
2019-08-13 14:45,6.44,6.45,6.46,6.44,848.0,{},0.7423,600123
2019-08-13 14:50,6.45,6.46,6.47,6.45,1614.0,{},1.4128,600123
2019-08-13 14:55,6.46,6.46,6.47,6.46,952.0,{},0.8333,600123
2019-08-13 15:00,6.46,6.47,6.47,6.46,1074.0,{},0.9401,600123
2019-08-14 09:35,6.56,6.51,6.56,6.5,8399.0,{},7.3521,600123
2019-08-14 09:40,6.51,6.52,6.53,6.51,4268.0,{},3.7360,600123
2019-08-14 09:45,6.52,6.52,6.52,6.51,732.0,{},0.6408,600123
2019-08-14 09:50,6.52,6.52,6.53,6.51,1801.0,{},1.5765,600123
2019-08-14 09:55,6.52,6.52,6.54,6.51,3915.0,{},3.4270,600123
2019-08-14 10:00,6.52,6.53,6.53,6.51,3422.0,{},2.9954,600123
2019-08-14 10:05,6.53,6.53,6.53,6.52,276.0,{},0.2416,600123
2019-08-14 10:10,6.53,6.53,6.53,6.52,453.0,{},0.3965,600123
2019-08-14 10:15,6.53,6.52,6.53,6.51,901.0,{},0.7887,600123
2019-08-14 10:20,6.52,6.52,6.52,6.51,195.0,{},0.1707,600123
2019-08-14 10:25,6.51,6.51,6.52,6.51,593.0,{},0.5191,600123
2019-08-14 10:30,6.51,6.5,6.51,6.5,191.0,{},0.1672,600123
2019-08-14 10:35,6.5,6.49,6.5,6.48,2154.0,{},1.8855,600123
2019-08-14 10:40,6.49,6.49,6.5,6.49,228.0,{},0.1996,600123
2019-08-14 10:45,6.49,6.51,6.51,6.49,607.0,{},0.5313,600123
2019-08-14 10:50,6.51,6.51,6.51,6.5,674.0,{},0.5900,600123
2019-08-14 10:55,6.51,6.51,6.51,6.5,299.0,{},0.2617,600123
2019-08-14 11:00,6.51,6.51,6.51,6.5,458.0,{},0.4009,600123
