date,open,close,high,low,volume,code
2018-04-17 14:55,8.13,8.31,8.32,8.12,9704.0,600238
2018-04-17 15:00,8.3,8.36,8.4,8.28,16764.0,600238
2018-04-18 09:35,7.95,7.6,7.96,7.52,66029.0,600238
2018-04-18 09:40,7.56,7.7,7.81,7.56,18841.0,600238
2018-04-18 09:45,7.7,7.61,7.73,7.6,13456.0,600238
2018-04-18 09:50,7.6,7.6,7.65,7.58,10814.0,600238
2018-04-18 09:55,7.6,7.63,7.63,7.52,14347.0,600238
2018-04-18 10:00,7.63,7.71,7.72,7.57,5061.0,600238
2018-04-18 10:05,7.71,7.75,7.79,7.71,8631.0,600238
2018-04-18 10:10,7.75,7.89,7.89,7.73,11070.0,600238
2018-04-18 10:15,7.89,7.75,7.91,7.75,7452.0,600238
2018-04-18 10:20,7.75,7.78,7.8,7.68,3797.0,600238
2018-04-18 10:25,7.78,7.7,7.79,7.69,3283.0,600238
2018-04-18 10:30,7.71,7.77,7.78,7.7,1279.0,600238
2018-04-18 10:35,7.77,7.79,7.81,7.74,1936.0,600238
2018-04-18 10:40,7.8,7.74,7.8,7.73,2195.0,600238
2018-04-18 10:45,7.74,7.77,7.77,7.7,2452.0,600238
2018-04-18 10:50,7.77,7.77,7.8,7.76,1384.0,600238
2018-04-18 10:55,7.77,7.78,7.79,7.76,1232.0,600238
2018-04-18 11:00,7.76,7.82,7.82,7.75,1752.0,600238
2018-04-18 11:05,7.82,7.83,7.84,7.82,1730.0,600238
2018-04-18 11:10,7.83,7.8,7.85,7.8,1772.0,600238
2018-04-18 11:15,7.8,7.82,7.82,7.79,1001.0,600238
2018-04-18 11:20,7.82,7.8,7.84,7.8,1801.0,600238
2018-04-18 11:25,7.8,7.77,7.8,7.75,1150.0,600238
2018-04-18 11:30,7.77,7.8,7.8,7.77,549.0,600238
2018-04-18 13:05,7.8,7.82,7.84,7.8,1706.0,600238
2018-04-18 13:10,7.82,7.81,7.83,7.8,1121.0,600238
2018-04-18 13:15,7.81,7.82,7.84,7.81,1677.0,600238
2018-04-18 13:20,7.82,7.76,7.82,7.73,4988.0,600238
2018-04-18 13:25,7.76,7.7,7.76,7.7,4265.0,600238
2018-04-18 13:30,7.71,7.67,7.71,7.62,4387.0,600238
2018-04-18 13:35,7.67,7.8,7.8,7.66,3709.0,600238
2018-04-18 13:40,7.8,7.74,7.81,7.71,2709.0,600238
2018-04-18 13:45,7.75,7.82,7.82,7.73,2357.0,600238
2018-04-18 13:50,7.83,7.82,7.9,7.8,3176.0,600238
2018-04-18 13:55,7.82,7.84,7.84,7.81,1157.0,600238
2018-04-18 14:00,7.84,7.81,7.85,7.81,1405.0,600238
