date,open,close,high,low,volume,amount,turnoverratio,code
2019-08-23 14:55,5.14,5.13,5.14,5.12,4493.0,{},6.4327,002538
2019-08-23 15:00,5.13,5.12,5.13,5.11,2387.0,{},3.4175,002538
2019-08-26 09:35,5.08,5.03,5.08,5.0,11551.0,{},16.5377,002538
2019-08-26 09:40,5.03,5.02,5.04,5.02,1907.0,{},2.7303,002538
2019-08-26 09:45,5.02,5.03,5.05,5.02,1194.0,{},1.7095,002538
2019-08-26 09:50,5.03,5.04,5.04,5.02,3611.0,{},5.1699,002538
2019-08-26 09:55,5.04,5.04,5.04,5.03,1084.0,{},1.5520,002538
2019-08-26 10:00,5.04,5.04,5.04,5.02,1070.0,{},1.5319,002538
2019-08-26 10:05,5.04,5.04,5.05,5.02,1617.0,{},2.3151,002538
2019-08-26 10:10,5.04,5.03,5.05,5.03,1618.0,{},2.3165,002538
2019-08-26 10:15,5.03,5.03,5.03,5.02,1045.0,{},1.4961,002538
2019-08-26 10:20,5.03,5.04,5.04,5.03,1265.0,{},1.8111,002538
2019-08-26 10:25,5.04,5.05,5.05,5.04,725.0,{},1.0380,002538
2019-08-26 10:30,5.05,5.06,5.06,5.04,431.0,{},0.6171,002538
2019-08-26 10:35,5.06,5.05,5.06,5.05,949.0,{},1.3587,002538
2019-08-26 10:40,5.05,5.04,5.06,5.04,849.0,{},1.2155,002538
2019-08-26 10:45,5.04,5.06,5.06,5.04,845.0,{},1.2098,002538
2019-08-26 10:50,5.06,5.08,5.08,5.05,1748.0,{},2.5026,002538
2019-08-26 10:55,5.08,5.09,5.09,5.08,337.0,{},0.4825,002538
2019-08-26 11:00,5.09,5.07,5.09,5.06,409.0,{},0.5856,002538
2019-08-26 11:05,5.07,5.06,5.07,5.06,501.0,{},0.7173,002538
2019-08-26 11:10,5.06,5.06,5.07,5.06,89.0,{},0.1274,002538
2019-08-26 11:15,5.06,5.07,5.08,5.06,331.0,{},0.4739,002538
2019-08-26 11:20,5.07,5.09,5.09,5.07,1349.0,{},1.9314,002538
2019-08-26 11:25,5.09,5.09,5.09,5.08,762.0,{},1.0910,002538
2019-08-26 11:30,5.09,5.09,5.09,5.08,180.0,{},0.2577,002538
2019-08-26 13:05,5.09,5.07,5.09,5.06,1065.0,{},1.5248,002538
2019-08-26 13:10,5.07,5.07,5.07,5.06,138.0,{},0.1976,002538
2019-08-26 13:15,5.07,5.08,5.08,5.06,422.0,{},0.6042,002538
2019-08-26 13:20,5.08,5.06,5.08,5.05,811.0,{},1.1611,002538
2019-08-26 13:25,5.06,5.06,5.07,5.06,61.0,{},0.0873,002538
2019-08-26 13:30,5.06,5.06,5.06,5.05,704.0,{},1.0079,002538
2019-08-26 13:35,5.06,5.06,5.06,5.05,192.0,{},0.2749,002538
2019-08-26 13:40,5.06,5.06,5.07,5.05,369.0,{},0.5283,002538
2019-08-26 13:45,5.06,5.06,5.06,5.05,144.0,{},0.2062,002538
2019-08-26 13:50,5.06,5.05,5.06,5.05,1505.0,{},2.1547,002538
2019-08-26 13:55,5.05,5.04,5.05,5.04,776.0,{},1.1110,002538
