date,open,close,high,low,volume,amount,turnoverratio,code
2019-05-30 14:30,8.71,8.84,8.85,8.68,18277.0,{},42.9848,603998
2019-05-30 15:00,8.84,8.94,8.94,8.79,32949.0,{},77.4912,603998
2019-05-31 10:00,8.93,9.0,9.0,8.88,27304.0,{},64.2150,603998
2019-05-31 10:30,9.0,8.92,9.03,8.92,13721.0,{},32.2698,603998
2019-05-31 11:00,8.92,8.89,8.95,8.87,6683.0,{},15.7174,603998
2019-05-31 11:30,8.89,8.86,8.9,8.78,12302.0,{},28.9325,603998
2019-05-31 13:30,8.86,8.79,8.9,8.79,11736.0,{},27.6013,603998
2019-05-31 14:00,8.79,8.75,8.93,8.74,21988.0,{},51.7125,603998
2019-05-31 14:30,8.75,8.73,8.79,8.71,13040.0,{},30.6682,603998
2019-05-31 15:00,8.73,8.74,8.79,8.7,22829.0,{},53.6904,603998
2019-06-03 10:00,8.56,8.56,8.7,8.56,31715.0,{},74.5890,603998
2019-06-03 10:30,8.56,8.24,8.6,8.19,43051.0,{},101.2496,603998
2019-06-03 11:00,8.24,8.24,8.25,8.1,29232.0,{},68.7494,603998
2019-06-03 11:30,8.24,8.28,8.3,8.15,12394.0,{},29.1489,603998
2019-06-03 13:30,8.28,8.28,8.33,8.25,7650.0,{},17.9917,603998
2019-06-03 14:00,8.28,8.25,8.33,8.23,8201.0,{},19.2875,603998
2019-06-03 14:30,8.25,8.3,8.33,8.19,21598.0,{},50.7953,603998
2019-06-03 15:00,8.3,8.2,8.37,8.2,25064.0,{},58.9468,603998
2019-06-04 10:00,8.44,8.74,8.84,8.39,112604.0,{},264.8280,603998
2019-06-04 10:30,8.74,8.97,9.02,8.72,170754.0,{},401.5882,603998
2019-06-04 11:00,8.97,8.94,8.97,8.81,20690.0,{},48.6598,603998
2019-06-04 11:30,8.94,8.92,8.94,8.83,10021.0,{},23.5679,603998
2019-06-04 13:30,8.92,8.9,8.95,8.85,11708.0,{},27.5355,603998
2019-06-04 14:00,8.9,8.87,8.92,8.86,11704.0,{},27.5261,603998
2019-06-04 14:30,8.87,8.74,8.88,8.71,17887.0,{},42.0676,603998
2019-06-04 15:00,8.74,8.71,8.75,8.58,22682.0,{},53.3447,603998
2019-06-05 10:00,8.48,8.02,8.9,7.87,149546.0,{},351.7101,603998
