date,open,close,high,low,volume,code
2018-04-18 14:55,5.71,5.74,5.74,5.7,2011.0,600556
2018-04-18 15:00,5.74,5.75,5.75,5.74,1407.0,600556
2018-04-19 09:35,5.75,5.75,5.75,5.71,1049.0,600556
2018-04-19 09:40,5.75,5.75,5.81,5.75,1158.0,600556
2018-04-19 09:45,5.75,5.75,5.77,5.75,492.0,600556
2018-04-19 09:50,5.75,5.73,5.76,5.73,418.0,600556
2018-04-19 09:55,5.73,5.74,5.75,5.73,167.0,600556
2018-04-19 10:00,5.74,5.73,5.74,5.73,549.0,600556
2018-04-19 10:05,5.73,5.73,5.74,5.72,412.0,600556
2018-04-19 10:10,5.73,5.73,5.73,5.72,211.0,600556
2018-04-19 10:15,5.73,5.72,5.73,5.72,71.0,600556
2018-04-19 10:20,5.72,5.72,5.74,5.72,97.0,600556
2018-04-19 10:25,5.72,5.7,5.72,5.7,575.0,600556
2018-04-19 10:30,5.7,5.71,5.73,5.7,82.0,600556
2018-04-19 10:35,5.71,5.72,5.72,5.71,535.0,600556
2018-04-19 10:40,5.72,5.71,5.72,5.71,434.0,600556
2018-04-19 10:45,5.71,5.72,5.72,5.71,153.0,600556
2018-04-19 10:50,5.72,5.74,5.75,5.72,246.0,600556
2018-04-19 10:55,5.74,5.73,5.74,5.73,148.0,600556
2018-04-19 11:00,5.73,5.73,5.73,5.71,450.0,600556
2018-04-19 11:05,5.73,5.72,5.73,5.72,57.0,600556
2018-04-19 11:10,5.72,5.73,5.73,5.72,36.0,600556
2018-04-19 11:15,5.73,5.73,5.74,5.73,385.0,600556
2018-04-19 11:20,5.73,5.72,5.73,5.72,118.0,600556
2018-04-19 11:25,5.72,5.73,5.73,5.72,198.0,600556
2018-04-19 11:30,5.73,5.73,5.73,5.73,4.0,600556
2018-04-19 13:05,5.73,5.74,5.74,5.73,112.0,600556
2018-04-19 13:10,5.74,5.73,5.74,5.73,359.0,600556
2018-04-19 13:15,5.73,5.71,5.73,5.71,730.0,600556
2018-04-19 13:20,5.71,5.72,5.72,5.71,159.0,600556
2018-04-19 13:25,5.72,5.78,5.78,5.72,1411.0,600556
2018-04-19 13:30,5.78,5.78,5.83,5.78,1494.0,600556
2018-04-19 13:35,5.78,5.78,5.78,5.78,120.0,600556
2018-04-19 13:40,5.78,5.78,5.82,5.78,839.0,600556
2018-04-19 13:45,5.78,5.77,5.79,5.77,173.0,600556
2018-04-19 13:50,5.77,5.78,5.8,5.77,358.0,600556
2018-04-19 13:55,5.78,5.77,5.78,5.77,151.0,600556
2018-04-19 14:00,5.77,5.8,5.8,5.77,202.0,600556
2018-04-19 14:05,5.8,5.79,5.8,5.79,52.0,600556
2018-04-19 14:10,5.79,5.81,5.81,5.78,689.0,600556
2018-04-19 14:15,5.81,5.78,5.81,5.78,207.0,600556
2018-04-19 14:20,5.78,5.75,5.78,5.75,941.0,600556
2018-04-19 14:25,5.75,5.74,5.75,5.72,344.0,600556
2018-04-19 14:30,5.74,5.72,5.74,5.72,601.0,600556
2018-04-19 14:35,5.72,5.71,5.72,5.71,689.0,600556
2018-04-19 14:40,5.71,5.71,5.72,5.7,891.0,600556
2018-04-19 14:45,5.71,5.7,5.72,5.69,480.0,600556
2018-04-19 14:50,5.7,5.71,5.71,5.69,903.0,600556
2018-04-19 14:55,5.71,5.67,5.71,5.62,1278.0,600556
2018-04-19 15:00,5.67,5.67,5.69,5.66,706.0,600556
2018-04-20 09:35,5.62,5.66,5.68,5.6,504.0,600556
2018-04-20 09:40,5.66,5.63,5.66,5.62,160.0,600556
2018-04-20 09:45,5.63,5.61,5.66,5.61,790.0,600556
2018-04-20 09:50,5.61,5.62,5.63,5.61,833.0,600556
2018-04-20 09:55,5.62,5.61,5.62,5.6,640.0,600556
2018-04-20 10:00,5.61,5.6,5.61,5.59,662.0,600556
2018-04-20 10:05,5.6,5.53,5.6,5.52,930.0,600556
2018-04-20 10:10,5.53,5.56,5.61,5.53,849.0,600556
2018-04-20 10:15,5.56,5.55,5.6,5.54,1042.0,600556
2018-04-20 10:20,5.55,5.56,5.59,5.55,161.0,600556
2018-04-20 10:25,5.56,5.56,5.59,5.56,218.0,600556
2018-04-20 10:30,5.56,5.56,5.56,5.56,132.0,600556
2018-04-20 10:35,5.56,5.57,5.57,5.56,48.0,600556
2018-04-20 10:40,5.57,5.56,5.57,5.55,372.0,600556
2018-04-20 10:45,5.55,5.5,5.55,5.5,1636.0,600556
2018-04-20 10:50,5.48,5.48,5.48,5.42,2497.0,600556
2018-04-20 10:55,5.48,5.5,5.51,5.47,930.0,600556
2018-04-20 11:00,5.5,5.5,5.5,5.46,555.0,600556
2018-04-20 11:05,5.5,5.45,5.5,5.45,201.0,600556
2018-04-20 11:10,5.45,5.46,5.48,5.45,520.0,600556
2018-04-20 11:15,5.46,5.46,5.5,5.45,918.0,600556
2018-04-20 11:20,5.46,5.46,5.48,5.45,351.0,600556
2018-04-20 11:25,5.46,5.45,5.49,5.45,287.0,600556
2018-04-20 11:30,5.45,5.46,5.46,5.45,581.0,600556
2018-04-20 13:05,5.46,5.45,5.47,5.44,634.0,600556
2018-04-20 13:10,5.45,5.42,5.45,5.42,720.0,600556
2018-04-20 13:15,5.42,5.46,5.46,5.42,472.0,600556
2018-04-20 13:20,5.46,5.45,5.46,5.45,242.0,600556
2018-04-20 13:25,5.45,5.46,5.47,5.45,163.0,600556
2018-04-20 13:30,5.46,5.46,5.46,5.46,100.0,600556
2018-04-20 13:35,5.46,5.45,5.46,5.45,373.0,600556
2018-04-20 13:40,5.45,5.5,5.52,5.45,1288.0,600556
2018-04-20 13:45,5.5,5.48,5.52,5.48,44.0,600556
2018-04-20 13:50,5.48,5.5,5.5,5.47,141.0,600556
2018-04-20 13:55,5.5,5.5,5.5,5.5,104.0,600556
2018-04-20 14:00,5.5,5.49,5.5,5.49,6.0,600556
2018-04-20 14:05,5.49,5.44,5.49,5.44,684.0,600556
2018-04-20 14:10,5.44,5.45,5.45,5.43,511.0,600556
2018-04-20 14:15,5.45,5.44,5.45,5.43,897.0,600556
2018-04-20 14:20,5.44,5.43,5.47,5.42,930.0,600556
2018-04-20 14:25,5.43,5.46,5.46,5.43,49.0,600556
2018-04-20 14:30,5.46,5.46,5.47,5.46,407.0,600556
2018-04-20 14:35,5.46,5.45,5.46,5.45,389.0,600556
2018-04-20 14:40,5.45,5.46,5.46,5.45,639.0,600556
2018-04-20 14:45,5.46,5.46,5.47,5.46,271.0,600556
2018-04-20 14:50,5.46,5.44,5.46,5.44,261.0,600556
2018-04-20 14:55,5.44,5.45,5.45,5.44,365.0,600556
2018-04-20 15:00,5.45,5.45,5.46,5.44,624.0,600556
2018-04-23 09:35,5.39,5.46,5.48,5.39,1682.0,600556
2018-04-23 09:40,5.46,5.45,5.46,5.44,257.0,600556
2018-04-23 09:45,5.46,5.49,5.49,5.46,563.0,600556
2018-04-23 09:50,5.49,5.47,5.49,5.47,111.0,600556
2018-04-23 09:55,5.47,5.45,5.47,5.44,758.0,600556
2018-04-23 10:00,5.45,5.47,5.47,5.45,47.0,600556
