,date,open,close,high,low,volume,code
0,2019-06-12,1.013,1.033,1.045,1.013,1080141.0,512760
1,2019-06-13,1.033,1.023,1.039,1.017,300887.0,512760
2,2019-06-14,1.027,0.989,1.027,0.986,271986.0,512760
3,2019-06-17,0.994,0.978,0.994,0.97,145766.0,512760
4,2019-06-18,0.972,0.969,0.98,0.966,361049.0,512760
5,2019-06-19,0.992,1.006,1.02,0.992,453041.0,512760
6,2019-06-20,1.001,1.019,1.025,0.997,332120.0,512760
7,2019-06-21,1.019,1.037,1.05,1.019,399042.0,512760
8,2019-06-24,1.032,1.037,1.044,1.027,262649.0,512760
9,2019-06-25,1.034,1.02,1.034,1.009,226092.0,512760
10,2019-06-26,1.015,1.027,1.034,1.011,234786.0,512760
11,2019-06-27,1.033,1.053,1.062,1.031,485366.0,512760
12,2019-06-28,1.053,1.033,1.054,1.023,266981.0,512760
13,2019-07-01,1.06,1.078,1.078,1.053,459932.0,512760
14,2019-07-02,1.076,1.06,1.08,1.057,326845.0,512760
15,2019-07-03,1.055,1.045,1.059,1.039,295120.0,512760
16,2019-07-04,1.046,1.033,1.052,1.026,287130.0,512760
17,2019-07-05,1.03,1.044,1.045,1.03,285845.0,512760
18,2019-07-08,1.044,0.998,1.044,0.995,473226.0,512760
19,2019-07-09,0.997,1.005,1.009,0.991,276610.0,512760
20,2019-07-10,1.004,1.017,1.023,1.004,346649.0,512760
21,2019-07-11,1.022,1.005,1.022,0.996,266907.0,512760
22,2019-07-12,1.005,1.007,1.011,0.994,259337.0,512760
23,2019-07-15,1.0,1.032,1.036,0.992,498199.0,512760
24,2019-07-16,1.02,1.037,1.044,1.02,271343.0,512760
25,2019-07-17,1.037,1.061,1.073,1.035,503496.0,512760
26,2019-07-18,1.05,1.041,1.055,1.037,490285.0,512760
27,2019-07-19,1.043,1.049,1.05,1.041,566600.0,512760
28,2019-07-22,1.06,1.034,1.07,1.008,2515935.0,512760
29,2019-07-23,1.036,1.065,1.069,1.032,1144194.0,512760
30,2019-07-24,1.071,1.094,1.098,1.068,875737.0,512760
31,2019-07-25,1.097,1.113,1.123,1.095,702588.0,512760
32,2019-07-26,1.115,1.11,1.116,1.098,524670.0,512760
33,2019-07-29,1.113,1.123,1.131,1.11,666085.0,512760
34,2019-07-30,1.122,1.111,1.13,1.108,458434.0,512760
35,2019-07-31,1.109,1.118,1.126,1.108,846857.0,512760
36,2019-08-01,1.108,1.112,1.121,1.101,623785.0,512760
37,2019-08-02,1.089,1.1,1.108,1.079,838585.0,512760
38,2019-08-05,1.093,1.085,1.116,1.082,651186.0,512760
39,2019-08-06,1.054,1.057,1.061,1.023,1006557.0,512760
40,2019-08-07,1.061,1.034,1.064,1.032,573431.0,512760
41,2019-08-08,1.045,1.068,1.07,1.039,1710178.0,512760
42,2019-08-09,1.072,1.048,1.083,1.045,783774.0,512760
43,2019-08-12,1.058,1.095,1.097,1.048,1216932.0,512760
44,2019-08-13,1.083,1.086,1.092,1.075,725395.0,512760
45,2019-08-14,1.105,1.092,1.124,1.091,761313.0,512760
46,2019-08-15,1.062,1.114,1.114,1.057,1333503.0,512760
47,2019-08-16,1.105,1.121,1.133,1.105,693822.0,512760
48,2019-08-19,1.141,1.18,1.181,1.131,867634.0,512760
49,2019-08-20,1.187,1.174,1.187,1.167,925609.0,512760
50,2019-08-21,1.167,1.187,1.198,1.165,773813.0,512760
51,2019-08-22,1.187,1.183,1.196,1.168,540583.0,512760
52,2019-08-23,1.177,1.171,1.187,1.16,773339.0,512760
