,date,open,close,high,low,volume,code
0,2017-01-26,6.48,6.514,6.515,6.472,47475.0,510500
1,2017-02-03,6.515,6.493,6.533,6.466,69967.0,510500
2,2017-02-06,6.494,6.549,6.55,6.479,75507.0,510500
3,2017-02-07,6.538,6.539,6.55,6.497,107213.0,510500
4,2017-02-08,6.53,6.583,6.584,6.495,58064.0,510500
5,2017-02-09,6.586,6.615,6.62,6.568,69203.0,510500
6,2017-02-10,6.623,6.629,6.64,6.607,98175.0,510500
7,2017-02-13,6.638,6.655,6.658,6.615,104930.0,510500
8,2017-02-14,6.652,6.66,6.666,6.63,88102.0,510500
9,2017-02-15,6.656,6.598,6.672,6.59,68904.0,510500
10,2017-02-16,6.596,6.641,6.656,6.595,85992.0,510500
11,2017-02-17,6.64,6.595,6.657,6.583,73543.0,510500
12,2017-02-20,6.595,6.681,6.686,6.594,62009.0,510500
13,2017-02-21,6.667,6.733,6.738,6.667,89040.0,510500
14,2017-02-22,6.744,6.764,6.771,6.719,176141.0,510500
15,2017-02-23,6.765,6.774,6.778,6.731,78809.0,510500
16,2017-02-24,6.769,6.776,6.776,6.745,103509.0,510500
17,2017-02-27,6.763,6.72,6.776,6.711,92902.0,510500
18,2017-02-28,6.72,6.743,6.745,6.704,85565.0,510500
19,2017-03-01,6.733,6.765,6.79,6.728,204829.0,510500
20,2017-03-02,6.755,6.733,6.782,6.718,134971.0,510500
21,2017-03-03,6.701,6.747,6.76,6.693,139529.0,510500
22,2017-03-06,6.782,6.811,6.818,6.751,161567.0,510500
23,2017-03-07,6.806,6.829,6.834,6.782,125484.0,510500
24,2017-03-08,6.812,6.804,6.848,6.786,68834.0,510500
25,2017-03-09,6.801,6.723,6.801,6.72,109504.0,510500
26,2017-03-10,6.722,6.744,6.76,6.722,99091.0,510500
27,2017-03-13,6.736,6.817,6.818,6.703,126199.0,510500
28,2017-03-14,6.82,6.785,6.823,6.773,123167.0,510500
29,2017-03-15,6.777,6.779,6.798,6.76,110068.0,510500
30,2017-03-16,6.786,6.84,6.85,6.782,217857.0,510500
31,2017-03-17,6.846,6.772,6.853,6.769,239094.0,510500
32,2017-03-20,6.769,6.794,6.794,6.744,122933.0,510500
33,2017-03-21,6.79,6.823,6.825,6.773,143384.0,510500
34,2017-03-22,6.817,6.798,6.817,6.751,116739.0,510500
35,2017-03-23,6.793,6.812,6.842,6.745,115342.0,510500
36,2017-03-24,6.811,6.855,6.865,6.796,153329.0,510500
37,2017-03-27,6.855,6.814,6.862,6.811,106496.0,510500
38,2017-03-28,6.81,6.799,6.827,6.783,155322.0,510500
39,2017-03-29,6.794,6.776,6.82,6.75,208954.0,510500
40,2017-03-30,6.756,6.674,6.77,6.667,288311.0,510500
41,2017-03-31,6.667,6.687,6.699,6.66,225082.0,510500
42,2017-04-05,6.737,6.859,6.867,6.737,305948.0,510500
43,2017-04-06,6.86,6.857,6.866,6.828,133714.0,510500
44,2017-04-07,6.857,6.869,6.895,6.832,268233.0,510500
45,2017-04-10,6.864,6.862,6.888,6.85,195809.0,510500
46,2017-04-11,6.861,6.939,6.94,6.819,150921.0,510500
47,2017-04-12,6.94,6.885,6.948,6.875,140865.0,510500
48,2017-04-13,6.879,6.925,6.943,6.869,90348.0,510500
49,2017-04-14,6.92,6.833,6.925,6.83,210633.0,510500
50,2017-04-17,6.816,6.756,6.817,6.744,184407.0,510500
51,2017-04-18,6.745,6.725,6.795,6.713,122261.0,510500
52,2017-04-19,6.698,6.646,6.71,6.59,405139.0,510500
53,2017-04-20,6.65,6.643,6.675,6.605,228585.0,510500
54,2017-04-21,6.636,6.602,6.665,6.591,158051.0,510500
55,2017-04-24,6.584,6.424,6.585,6.422,870702.0,510500
56,2017-04-25,6.424,6.444,6.488,6.424,195797.0,510500
57,2017-04-26,6.438,6.456,6.48,6.43,84958.0,510500
58,2017-04-27,6.444,6.479,6.493,6.339,314393.0,510500
59,2017-04-28,6.478,6.501,6.503,6.46,132021.0,510500
60,2017-05-02,6.5,6.494,6.505,6.474,151297.0,510500
61,2017-05-03,6.488,6.489,6.519,6.465,79205.0,510500
62,2017-05-04,6.475,6.458,6.531,6.442,122499.0,510500
63,2017-05-05,6.447,6.384,6.453,6.381,316459.0,510500
64,2017-05-08,6.377,6.266,6.377,6.262,387823.0,510500
65,2017-05-09,6.25,6.29,6.294,6.202,257398.0,510500
66,2017-05-10,6.288,6.172,6.317,6.17,287336.0,510500
67,2017-05-11,6.163,6.154,6.165,6.0,786633.0,510500
68,2017-05-12,6.143,6.137,6.154,6.088,271878.0,510500
69,2017-05-15,6.15,6.168,6.199,6.15,155600.0,510500
70,2017-05-16,6.17,6.297,6.306,6.107,360260.0,510500
71,2017-05-17,6.297,6.314,6.349,6.288,264928.0,510500
72,2017-05-18,6.274,6.255,6.32,6.245,274262.0,510500
73,2017-05-19,6.255,6.253,6.276,6.226,136616.0,510500
74,2017-05-22,6.25,6.161,6.277,6.153,277141.0,510500
75,2017-05-23,6.16,6.05,6.171,6.04,281088.0,510500
76,2017-05-24,6.03,6.076,6.079,5.948,556653.0,510500
77,2017-05-25,6.078,6.122,6.148,6.005,604291.0,510500
78,2017-05-26,6.122,6.127,6.159,6.101,380832.0,510500
79,2017-05-31,6.2,6.093,6.227,6.09,455356.0,510500
80,2017-06-01,6.084,5.984,6.093,5.982,317097.0,510500
81,2017-06-02,5.961,6.051,6.067,5.928,746022.0,510500
82,2017-06-05,6.069,6.087,6.118,6.065,538510.0,510500
83,2017-06-06,6.076,6.115,6.126,6.056,311995.0,510500
84,2017-06-07,6.117,6.248,6.25,6.107,680496.0,510500
85,2017-06-08,6.249,6.245,6.257,6.222,323601.0,510500
86,2017-06-09,6.244,6.267,6.277,6.213,486958.0,510500
87,2017-06-12,6.244,6.19,6.244,6.183,320646.0,510500
88,2017-06-13,6.183,6.278,6.295,6.182,461280.0,510500
89,2017-06-14,6.278,6.257,6.292,6.248,226860.0,510500
90,2017-06-15,6.251,6.313,6.329,6.247,301404.0,510500
91,2017-06-16,6.317,6.309,6.328,6.298,183592.0,510500
92,2017-06-19,6.31,6.355,6.364,6.298,381276.0,510500
93,2017-06-20,6.361,6.374,6.403,6.358,358035.0,510500
94,2017-06-21,6.378,6.385,6.385,6.335,350184.0,510500
95,2017-06-22,6.392,6.294,6.412,6.291,421110.0,510500
96,2017-06-23,6.3,6.313,6.316,6.224,538771.0,510500
97,2017-06-26,6.312,6.428,6.431,6.308,455130.0,510500
98,2017-06-27,6.432,6.411,6.439,6.39,300929.0,510500
99,2017-06-28,6.398,6.391,6.427,6.38,369364.0,510500
100,2017-06-29,6.392,6.429,6.457,6.392,398893.0,510500
101,2017-06-30,6.424,6.449,6.465,6.393,268757.0,510500
102,2017-07-03,6.445,6.492,6.5,6.441,283060.0,510500
103,2017-07-04,6.488,6.465,6.49,6.441,225589.0,510500
104,2017-07-05,6.46,6.505,6.51,6.447,348158.0,510500
105,2017-07-06,6.505,6.505,6.525,6.455,441060.0,510500
106,2017-07-07,6.49,6.546,6.557,6.486,146766.0,510500
107,2017-07-10,6.546,6.524,6.564,6.502,205020.0,510500
108,2017-07-11,6.519,6.452,6.519,6.448,185277.0,510500
109,2017-07-12,6.438,6.443,6.502,6.359,664598.0,510500
110,2017-07-13,6.438,6.45,6.485,6.425,554472.0,510500
111,2017-07-14,6.451,6.433,6.458,6.41,324305.0,510500
112,2017-07-17,6.413,6.181,6.416,6.171,948465.0,510500
113,2017-07-18,6.168,6.237,6.239,6.15,445257.0,510500
114,2017-07-19,6.225,6.377,6.382,6.21,301127.0,510500
115,2017-07-20,6.372,6.407,6.428,6.364,322814.0,510500
116,2017-07-21,6.391,6.43,6.446,6.391,410813.0,510500
117,2017-07-24,6.429,6.48,6.497,6.427,288882.0,510500
118,2017-07-25,6.482,6.478,6.485,6.424,174490.0,510500
119,2017-07-26,6.468,6.466,6.479,6.427,154485.0,510500
120,2017-07-27,6.461,6.507,6.527,6.415,235040.0,510500
121,2017-07-28,6.487,6.543,6.566,6.487,251334.0,510500
122,2017-07-31,6.542,6.633,6.637,6.52,312204.0,510500
123,2017-08-01,6.635,6.615,6.635,6.593,199596.0,510500
124,2017-08-02,6.616,6.585,6.645,6.571,286409.0,510500
125,2017-08-03,6.574,6.588,6.63,6.568,237447.0,510500
126,2017-08-04,6.58,6.55,6.635,6.543,349620.0,510500
127,2017-08-07,6.536,6.643,6.647,6.536,278900.0,510500
128,2017-08-08,6.643,6.636,6.662,6.615,214593.0,510500
129,2017-08-09,6.634,6.68,6.69,6.622,179866.0,510500
130,2017-08-10,6.67,6.625,6.678,6.573,330918.0,510500
131,2017-08-11,6.602,6.501,6.615,6.476,468022.0,510500
132,2017-08-14,6.48,6.633,6.636,6.48,367029.0,510500
133,2017-08-15,6.62,6.637,6.649,6.601,238315.0,510500
134,2017-08-16,6.633,6.645,6.658,6.588,170652.0,510500
135,2017-08-17,6.642,6.711,6.714,6.637,302684.0,510500
136,2017-08-18,6.682,6.682,6.699,6.66,311771.0,510500
137,2017-08-21,6.699,6.747,6.749,6.687,171601.0,510500
138,2017-08-22,6.74,6.72,6.743,6.704,203205.0,510500
139,2017-08-23,6.707,6.668,6.721,6.643,170302.0,510500
140,2017-08-24,6.667,6.619,6.674,6.608,196956.0,510500
141,2017-08-25,6.618,6.689,6.705,6.617,485972.0,510500
142,2017-08-28,6.7,6.765,6.795,6.687,674059.0,510500
143,2017-08-29,6.765,6.742,6.783,6.722,282979.0,510500
144,2017-08-30,6.74,6.789,6.81,6.731,267383.0,510500
145,2017-08-31,6.79,6.812,6.822,6.771,214562.0,510500
146,2017-09-01,6.815,6.882,6.886,6.794,425491.0,510500
147,2017-09-04,6.88,6.91,6.926,6.865,385679.0,510500
148,2017-09-05,6.91,6.915,6.925,6.87,237228.0,510500
149,2017-09-06,6.899,6.953,6.963,6.88,167991.0,510500
150,2017-09-07,6.953,6.902,6.968,6.892,188499.0,510500
151,2017-09-08,6.9,6.924,6.961,6.88,219129.0,510500
152,2017-09-11,6.925,7.008,7.01,6.91,305686.0,510500
153,2017-09-12,7.014,6.992,7.083,6.98,303712.0,510500
154,2017-09-13,6.986,7.039,7.041,6.976,191928.0,510500
155,2017-09-14,7.036,7.024,7.063,6.994,258239.0,510500
156,2017-09-15,7.017,6.97,7.024,6.941,289539.0,510500
157,2017-09-18,6.969,7.036,7.037,6.961,242899.0,510500
158,2017-09-19,7.033,6.976,7.05,6.952,342832.0,510500
159,2017-09-20,6.92,7.048,7.05,6.92,222775.0,510500
160,2017-09-21,7.043,6.966,7.048,6.953,265099.0,510500
161,2017-09-22,6.94,6.914,6.946,6.882,244042.0,510500
162,2017-09-25,6.9,6.83,6.92,6.822,303032.0,510500
163,2017-09-26,6.829,6.86,6.867,6.82,237670.0,510500
164,2017-09-27,6.86,6.922,6.937,6.859,224251.0,510500
165,2017-09-28,6.92,6.924,6.954,6.89,117743.0,510500
166,2017-09-29,6.924,6.966,6.973,6.922,146079.0,510500
167,2017-10-09,7.055,7.039,7.1,7.002,360694.0,510500
168,2017-10-10,7.05,7.062,7.066,7.012,181626.0,510500
169,2017-10-11,7.064,7.023,7.066,7.015,248028.0,510500
170,2017-10-12,7.018,7.01,7.034,6.972,191469.0,510500
