,date,open,close,high,low,volume,code
0,2017-01-10,0.82,0.82,0.826,0.818,32775.0,159949
1,2017-01-11,0.819,0.814,0.822,0.811,48297.0,159949
2,2017-01-12,0.813,0.809,0.816,0.808,21827.0,159949
3,2017-01-13,0.808,0.791,0.811,0.791,72589.0,159949
4,2017-01-16,0.794,0.753,0.794,0.737,107705.0,159949
5,2017-01-17,0.753,0.776,0.783,0.746,166677.0,159949
6,2017-01-18,0.772,0.766,0.776,0.766,85099.0,159949
7,2017-01-19,0.766,0.767,0.772,0.76,30600.0,159949
8,2017-01-20,0.764,0.784,0.792,0.764,133090.0,159949
9,2017-01-23,0.782,0.786,0.789,0.782,58490.0,159949
10,2017-01-24,0.788,0.771,0.788,0.771,62000.0,159949
11,2017-01-25,0.773,0.774,0.776,0.77,18324.0,159949
12,2017-01-26,0.771,0.78,0.781,0.771,26183.0,159949
13,2017-02-03,0.783,0.777,0.783,0.775,38919.0,159949
14,2017-02-06,0.778,0.788,0.79,0.776,66120.0,159949
15,2017-02-07,0.788,0.781,0.79,0.778,38335.0,159949
16,2017-02-08,0.777,0.788,0.788,0.777,64660.0,159949
17,2017-02-09,0.788,0.794,0.796,0.788,47040.0,159949
18,2017-02-10,0.792,0.79,0.794,0.788,29196.0,159949
19,2017-02-13,0.789,0.796,0.801,0.786,39795.0,159949
20,2017-02-14,0.794,0.795,0.799,0.794,28970.0,159949
21,2017-02-15,0.795,0.785,0.797,0.785,12132.0,159949
22,2017-02-16,0.785,0.787,0.789,0.781,27814.0,159949
23,2017-02-17,0.787,0.782,0.791,0.78,20661.0,159949
24,2017-02-20,0.782,0.785,0.785,0.776,40346.0,159949
25,2017-02-21,0.784,0.797,0.8,0.784,93045.0,159949
26,2017-02-22,0.797,0.798,0.802,0.795,58772.0,159949
27,2017-02-23,0.798,0.799,0.799,0.793,38980.0,159949
28,2017-02-24,0.797,0.804,0.807,0.796,63595.0,159949
29,2017-02-27,0.804,0.801,0.813,0.799,73864.0,159949
30,2017-02-28,0.804,0.8,0.804,0.797,23337.0,159949
31,2017-03-01,0.8,0.801,0.804,0.798,28602.0,159949
32,2017-03-02,0.804,0.795,0.804,0.793,32719.0,159949
33,2017-03-03,0.794,0.796,0.798,0.786,66593.0,159949
34,2017-03-06,0.795,0.81,0.81,0.794,109379.0,159949
35,2017-03-07,0.812,0.815,0.817,0.808,57036.0,159949
36,2017-03-08,0.816,0.81,0.816,0.808,39208.0,159949
37,2017-03-09,0.81,0.808,0.81,0.802,45065.0,159949
38,2017-03-10,0.808,0.805,0.809,0.804,41648.0,159949
39,2017-03-13,0.805,0.813,0.814,0.8,68963.0,159949
40,2017-03-14,0.814,0.806,0.814,0.803,53993.0,159949
41,2017-03-15,0.803,0.808,0.81,0.799,112815.0,159949
42,2017-03-16,0.81,0.811,0.812,0.808,43933.0,159949
43,2017-03-17,0.814,0.805,0.821,0.805,63800.0,159949
44,2017-03-20,0.805,0.805,0.805,0.799,67841.0,159949
45,2017-03-21,0.805,0.807,0.809,0.803,37947.0,159949
46,2017-03-22,0.807,0.796,0.807,0.795,73503.0,159949
47,2017-03-23,0.796,0.795,0.802,0.788,56203.0,159949
48,2017-03-24,0.797,0.802,0.802,0.794,341439.0,159949
49,2017-03-27,0.803,0.796,0.803,0.796,62107.0,159949
